QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYC,VEHICYC_,VEHDISP,VEHDISP_,VDISPMO,VDISPMO_,SALEX,SALEX_,REIMBURX,REIM_URX,EXREIMBX,EXRE_MBX,LOANSTAT,LOAN_TAT,FINPAYMX,FINP_YMX,VEHICIC,VEHICIC_
20174,03574554,32,0,1,100,D,1,D,08,D,9000,D,,A,,A,2,D,,A,02,D
20174,03575014,46,0,1,110,D,1,D,07,D,4000,D,,A,,A,2,D,,A,03,D
20174,03575094,26,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03575964,36,0,1,100,D,1,D,08,D,1200,D,,A,,A,2,D,,A,02,D
20174,03576024,36,0,1,110,D,1,D,07,D,650,D,,A,,A,2,D,,A,01,D
20174,03576344,18,0,1,100,D,1,D,08,D,1000,D,,A,,A,2,D,,A,01,D
20174,03576794,22,0,2,100,D,4,D,07,D,,A,,A,2000,D,2,D,,A,02,D
20174,03577154,23,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03587914,14,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03587924,22,0,1,100,D,1,D,09,D,900,D,,A,,A,2,D,,A,01,D
20174,03588054,23,0,1,110,D,1,D,08,D,20000,F,,A,,A,1,D,13000,D,01,D
20174,03589314,52,0,2,160,D,1,D,08,D,1000,D,,A,,A,2,D,,A,04,D
20174,03589314,53,0,1,110,D,1,D,10,D,1500,D,,A,,A,2,D,,A,07,D
20174,03589314,54,0,1,110,D,1,D,09,D,1200,D,,A,,A,2,D,,A,08,D
20174,03589444,43,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03589884,54,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03589884,55,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03589954,25,0,1,110,D,1,D,09,D,3500,D,,A,,A,2,D,,A,02,D
20174,03590104,20,0,1,100,D,1,D,08,D,4500,F,,A,,A,2,D,,A,01,D
20174,03590184,31,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,,A,04,D
20174,03590404,63,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03590444,19,0,1,100,D,6,D,09,D,,A,,A,,A,1,D,,A,01,D
20174,03590524,28,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03590794,42,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03590794,43,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03590854,30,0,2,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03592004,30,0,1,100,D,1,D,08,D,18000,D,,A,,A,2,D,,A,01,D
20174,03592014,43,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03592294,30,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03592294,31,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03592814,20,0,2,110,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03592814,21,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03593234,21,0,1,100,D,1,D,10,D,500,D,,A,,A,2,D,,A,01,D
20174,03593424,30,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03593854,35,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03594314,29,0,1,110,D,1,D,08,D,5000,D,,A,,A,2,D,,A,02,D
20174,03594594,31,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03595024,49,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03595304,32,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03595514,17,0,1,200,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03595634,17,0,2,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03595894,27,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03596044,52,0,2,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03596724,34,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03596804,11,0,1,100,D,5,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03597044,49,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03597424,40,0,1,110,D,1,D,08,D,3000,D,,A,,A,2,D,,A,02,D
20174,03597534,15,0,1,100,D,4,D,10,D,,A,,A,,A,1,D,,A,01,D
20174,03597914,15,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03598194,17,0,1,100,D,1,D,08,D,2000,D,,A,,A,2,D,,A,01,D
20174,03598254,12,0,2,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03598334,11,0,1,110,D,4,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03598364,45,0,1,100,D,1,D,11,D,200,D,,A,,A,2,D,,A,04,D
20174,03598654,26,0,1,110,D,1,D,10,D,9500,F,,A,,A,2,D,,A,01,D
20174,03598724,43,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,05,D
20174,03598794,16,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03599394,21,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20174,03599734,21,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03599844,29,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03599844,30,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03600154,13,0,1,100,D,4,D,11,D,,A,,A,,A,2,D,,A,02,D
20174,03600554,26,0,2,100,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03602584,19,0,1,100,D,2,D,11,D,,A,,A,,A,1,D,7000,D,01,D
20174,03603594,20,0,1,100,D,1,D,11,D,5000,D,,A,,A,2,D,,A,01,D
20174,03603794,35,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,05,D
20174,03604574,19,0,1,110,D,6,D,10,D,,A,,A,,A,1,D,,A,01,D
20174,03604844,40,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,04,D
20174,03605674,19,0,1,150,D,1,D,09,D,400,F,,A,,A,,C,,A,03,D
20174,03606224,24,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03606514,36,0,1,110,D,5,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03606604,29,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20174,03607384,23,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03607514,28,0,1,110,D,1,D,10,D,20000,D,,A,,A,2,D,,A,01,D
20174,03607584,34,0,2,110,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03608264,17,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03608784,36,0,1,100,D,3,D,11,D,,A,,A,,A,1,D,,A,01,D
20174,03639873,33,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20174,03640213,37,0,1,100,D,4,D,08,D,,A,,A,,A,2,D,,A,04,D
20174,03640483,21,0,1,110,D,1,D,09,D,800,D,,A,,A,2,D,,A,03,D
20174,03641014,29,0,1,160,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03641014,30,0,1,110,D,1,D,09,D,27000,D,,A,,A,2,D,,A,05,D
20174,03641014,31,0,1,160,D,6,D,08,D,,A,,A,,A,2,D,,A,06,D
20174,03641503,21,0,1,100,D,4,D,07,D,,A,,A,,A,2,D,,A,01,D
20174,03642063,31,0,1,150,D,1,D,07,D,8000,D,,A,,A,2,D,,A,03,D
20174,03642093,28,0,1,100,D,4,D,09,D,,A,7000,D,,A,1,D,8500,D,01,D
20174,03642303,27,0,1,100,D,6,D,08,D,,A,,A,,A,,C,,A,03,D
20174,03642473,23,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,01,D
20174,03643403,60,0,1,130,D,1,D,08,D,2000,D,,A,,A,2,D,,A,03,D
20174,03644133,25,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,30000,D,01,D
20174,03644323,48,0,1,110,D,2,D,09,D,,A,,A,,A,1,D,3400,D,02,D
20174,03644373,12,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03645313,20,0,1,110,D,3,D,07,D,,A,,A,,A,2,D,,A,03,D
20174,03645313,21,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,04,D
20174,03646453,32,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20174,03646853,38,0,1,100,D,2,D,09,D,,A,,A,,A,1,D,,A,01,D
20174,03647073,61,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,04,D
20174,03647423,15,0,1,110,D,1,D,09,D,20000,D,,A,,A,1,D,20000,D,01,D
20174,03647763,21,0,1,110,D,1,D,08,D,300,D,,A,,A,2,D,,A,01,D
20174,03647933,33,0,1,110,D,4,D,08,D,,A,8000,D,,A,1,D,16600,F,01,D
20174,03648063,27,0,1,110,D,4,D,07,D,,A,,A,,A,2,D,,A,02,D
20174,03648333,7,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20174,03648673,39,0,1,130,D,2,D,09,D,,A,,A,,A,1,D,18500,D,02,D
20174,03649083,35,0,1,110,D,1,D,08,D,9100,D,,A,,A,2,D,,A,02,D
20174,03649463,45,0,2,110,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20174,03649573,22,0,2,110,D,1,D,07,D,1200,D,,A,,A,2,D,,A,02,D
20174,03650463,33,0,2,110,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03650653,19,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03650743,47,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03652203,33,0,2,110,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03653103,29,0,1,100,D,1,D,10,D,800,D,,A,,A,2,D,,A,01,D
20174,03653103,30,0,1,110,D,1,D,10,D,2000,D,,A,,A,2,D,,A,02,D
20174,03653103,31,0,1,100,D,1,D,10,D,1500,D,,A,,A,2,D,,A,03,D
20174,03653623,33,0,2,110,D,1,D,08,D,15000,D,,A,,A,2,D,,A,02,D
20174,03653753,59,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03653813,44,0,1,130,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03654033,21,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03654123,27,0,1,110,D,2,D,10,D,,A,,A,,A,1,D,,A,01,D
20174,03654123,28,0,1,200,D,2,D,09,D,,A,,A,,A,2,D,,A,05,D
20174,03654473,78,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03654473,79,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,04,D
20174,03654543,34,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03654963,23,0,1,110,D,1,D,10,D,5000,D,,A,,A,2,D,,A,01,D
20174,03654963,24,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03655333,16,0,1,100,D,4,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03655373,31,0,1,110,D,1,D,10,D,950,D,,A,,A,2,D,,A,02,D
20174,03655493,30,0,1,100,D,1,D,10,D,500,D,,A,,A,2,D,,A,01,D
20174,03655753,12,0,1,110,D,2,D,10,D,,A,,A,,A,1,D,,A,01,D
20174,03656043,24,0,1,110,D,1,D,10,D,2000,D,,A,,A,2,D,,A,02,D
20174,03656853,32,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,04,D
20174,03657283,22,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03657533,15,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03658143,43,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03658143,44,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03658383,19,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03658423,37,0,1,100,D,1,D,10,D,1000,D,,A,,A,2,D,,A,01,D
20174,03659163,7,0,1,110,D,,C,08,D,,A,,A,,A,2,D,,A,01,D
20174,03659453,38,0,1,110,D,1,D,10,D,2500,D,,A,,A,2,D,,A,02,D
20174,03659713,65,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03659713,66,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03659713,67,0,1,200,D,1,D,10,D,2000,D,,A,,A,2,D,,A,07,D
20174,03660063,20,0,1,100,D,1,D,08,D,500,D,,A,,A,2,D,,A,03,D
20174,03660063,21,0,1,150,D,1,D,10,D,400,D,,A,,A,2,D,,A,05,D
20174,03661033,43,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,04,D
20174,03661123,39,0,1,110,D,1,D,09,D,27000,F,,A,,A,2,D,,A,04,D
20174,03661513,25,0,1,110,D,1,D,11,D,500,D,,A,,A,2,D,,A,02,D
20174,03661703,21,0,1,100,D,1,D,10,D,500,D,,A,,A,2,D,,A,01,D
20174,03662213,41,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03662243,40,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03662643,11,0,1,110,D,4,D,10,D,,A,,A,,A,1,D,6000,F,01,D
20174,03662673,33,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,03,D
20174,03662723,28,0,1,100,D,1,D,09,D,6000,D,,A,,A,2,D,,A,02,D
20174,03662903,11,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03664063,20,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03664433,39,0,1,110,D,4,D,09,D,,A,7500,D,,A,2,D,,A,05,D
20174,03664773,23,0,1,140,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03664833,20,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03665353,26,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20174,03665833,64,0,2,110,D,2,D,09,D,,A,,A,,A,1,D,12000,D,01,D
20174,03665973,25,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03667323,27,0,1,100,D,1,D,11,D,300,D,,A,,A,2,D,,A,02,D
20174,03667433,22,0,1,100,D,2,D,10,D,,A,,A,,A,1,D,,A,02,D
20174,03667653,18,0,1,110,D,1,D,10,D,500,D,,A,,A,2,D,,A,02,D
20174,03667783,28,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20174,03667783,29,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,03,D
20174,03668053,57,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20174,03668293,36,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03668983,33,0,1,150,D,1,D,11,D,2000,D,,A,,A,2,D,,A,04,D
20174,03669433,23,0,1,110,D,1,D,09,D,12500,D,,A,,A,1,D,500,D,02,D
20174,03669683,20,0,1,100,D,4,D,09,D,,A,3500,D,,A,2,D,,A,01,D
20174,03670103,20,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20174,03692522,25,0,1,110,D,4,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03693512,34,0,1,100,D,4,D,07,D,,A,2400,D,,A,1,D,8000,D,01,D
20174,03693572,11,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03693642,28,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03694462,43,0,1,110,D,1,D,07,D,1500,D,,A,,A,2,D,,A,02,D
20174,03694782,41,0,1,120,D,1,D,07,D,60000,D,,A,,A,2,D,,A,06,D
20174,03694972,27,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03695062,11,0,1,100,D,1,D,07,D,500,D,,A,,A,2,D,,A,01,D
20174,03695182,26,0,1,110,D,1,D,09,D,700,D,,A,,A,2,D,,A,03,D
20174,03695842,54,0,1,160,D,1,D,07,D,1000,F,,A,,A,2,D,,A,06,D
20174,03695872,35,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,05,D
20174,03696862,20,0,1,150,D,2,D,09,D,,A,,A,,A,1,D,13955,D,03,D
20174,03697552,45,0,1,100,D,1,D,08,D,4000,D,,A,,A,2,D,,A,03,D
20174,03698302,49,0,1,100,D,1,D,08,D,200,D,,A,,A,2,D,,A,01,D
20174,03698362,6,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,01,D
20174,03698382,35,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03698422,46,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03698632,32,0,1,110,D,4,D,08,D,,A,6700,D,,A,2,D,,A,02,D
20174,03699252,36,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03699512,30,0,1,110,D,1,D,08,D,9500,D,,A,,A,2,D,,A,01,D
20174,03699512,31,0,1,100,D,1,D,08,D,3000,D,,A,,A,2,D,,A,02,D
20174,03699522,29,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03699702,61,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03700422,40,0,1,100,D,1,D,09,D,4500,D,,A,,A,2,D,,A,05,D
20174,03700592,21,0,1,110,D,1,D,08,D,7500,D,,A,,A,2,D,,A,01,D
20174,03700812,37,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,02,D
20174,03701352,16,0,1,100,D,1,D,09,D,1200,D,,A,,A,2,D,,A,02,D
20174,03701362,46,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,04,D
20174,03701362,47,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,05,D
20174,03701852,53,0,1,100,D,1,D,09,D,2000,D,,A,,A,2,D,,A,01,D
20174,03702352,22,0,1,100,D,1,D,09,D,5000,D,,A,,A,2,D,,A,02,D
20174,03702482,15,0,1,110,D,6,D,09,D,,A,,A,,A,,C,,A,01,D
20174,03712982,17,0,1,110,D,4,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03713102,34,0,1,100,D,4,D,10,D,,A,,A,9000,D,2,D,,A,04,D
20174,03713972,20,0,1,110,D,1,D,08,D,400,D,,A,,A,2,D,,A,05,D
20174,03714212,17,0,1,100,D,4,D,10,D,,A,,A,2000,F,2,D,,A,01,D
20174,03714212,18,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03714262,30,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03714262,31,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03714552,12,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03714632,27,0,1,160,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03714652,22,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03714852,15,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03715062,21,0,1,110,D,2,D,10,D,,A,,A,,A,1,D,,A,01,D
20174,03715122,48,0,1,100,D,1,D,09,D,1,D,,A,,A,2,D,,A,02,D
20174,03716052,18,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03716982,32,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,10361,F,03,D
20174,03717002,22,0,1,130,D,1,D,10,D,20000,D,,A,,A,1,D,20400,D,03,D
20174,03717332,17,0,1,100,D,1,D,09,D,2300,D,,A,,A,2,D,,A,02,D
20174,03717682,54,0,1,110,D,1,D,09,D,1000,D,,A,,A,2,D,,A,01,D
20174,03718152,25,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03718332,19,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03718492,35,0,1,110,D,1,D,09,D,500,D,,A,,A,2,D,,A,03,D
20174,03718872,17,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03719392,57,0,1,100,D,1,D,08,D,19000,D,,A,,A,2,D,,A,08,D
20174,03719462,25,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03719552,28,0,1,100,D,1,D,08,D,125,D,,A,,A,2,D,,A,02,D
20174,03719552,29,0,1,100,D,1,D,08,D,40,D,,A,,A,2,D,,A,03,D
20174,03719892,32,0,2,110,D,1,D,08,D,9000,D,,A,,A,1,D,6000,D,04,D
20174,03720482,26,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20174,03720782,37,0,1,100,D,1,D,08,D,300,D,,A,,A,2,D,,A,01,D
20174,03720792,27,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03720822,25,0,1,120,D,1,D,10,D,14000,D,,A,,A,2,D,,A,02,D
20174,03720932,24,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03720952,17,0,1,100,D,4,D,10,D,,A,8900,D,,A,1,D,345,D,02,D
20174,03721052,13,0,1,110,D,6,D,09,D,,A,,A,,A,1,D,300,D,01,D
20174,03721442,24,0,1,110,D,1,D,08,D,19000,D,,A,,A,2,D,,A,02,D
20174,03721682,25,0,1,100,D,1,D,10,D,11000,D,,A,,A,2,D,,A,02,D
20174,03721752,24,0,1,150,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03722672,32,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03722822,15,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03723152,31,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03723472,32,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03723752,60,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03734142,37,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03734142,38,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,04,D
20174,03734682,7,0,1,110,D,4,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03734792,20,0,1,110,D,2,D,11,D,,A,,A,,A,1,D,7000,D,01,D
20174,03735442,25,0,1,110,D,4,D,09,D,,A,5500,F,,A,2,D,,A,02,D
20174,03735902,33,0,1,100,D,6,D,10,D,,A,,A,,A,1,D,,A,03,D
20174,03736172,18,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03736282,25,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03736432,49,0,1,100,D,4,D,11,D,,A,8900,F,,A,2,D,,A,03,D
20174,03736852,17,0,1,170,D,1,D,10,D,200,D,,A,,A,2,D,,A,04,D
20174,03737302,29,0,1,100,D,1,D,10,D,7000,D,,A,,A,2,D,,A,01,D
20174,03737922,12,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03737922,13,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03738162,46,0,1,110,D,1,D,10,D,250,D,,A,,A,2,D,,A,02,D
20174,03738822,26,0,1,100,D,2,D,09,D,,A,,A,,A,1,D,,A,01,D
20174,03738882,32,0,1,100,D,4,D,10,D,,A,,A,,A,2,D,,A,02,D
20174,03740142,44,0,1,100,D,1,D,11,D,7000,D,,A,,A,2,D,,A,01,D
20174,03740162,32,0,1,110,D,4,D,11,D,,A,2700,D,,A,1,D,10361,D,02,D
20174,03740452,43,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,06,D
20174,03740962,17,0,1,100,D,1,D,10,D,1500,D,,A,,A,2,D,,A,01,D
20174,03741162,12,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20174,03741172,44,0,1,100,D,1,D,09,D,550,D,,A,,A,2,D,,A,04,D
20174,03741172,45,0,1,100,D,1,D,09,D,550,D,,A,,A,2,D,,A,05,D
20174,03741602,7,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03741802,45,0,1,100,D,1,D,09,D,500,D,,A,,A,2,D,,A,02,D
20174,03741852,17,0,1,100,D,1,D,11,D,1500,D,,A,,A,2,D,,A,02,D
20174,03742302,26,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03742592,30,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,04,D
20174,03743122,23,0,1,100,D,2,D,11,D,,A,,A,,A,1,D,,A,01,D
20174,03743192,18,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03743602,18,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20174,03744082,24,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20174,03756391,27,0,1,100,D,1,D,08,D,800,D,,A,,A,2,D,,A,04,D
20174,03757251,41,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20174,03758061,22,0,1,100,D,1,D,09,D,4000,D,,A,,A,2,D,,A,02,D
20174,03760551,27,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03760851,39,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,05,D
20174,03761211,15,0,1,180,D,1,D,09,D,800,D,,A,,A,2,D,,A,03,D
20174,03761301,25,0,1,200,D,1,D,09,D,4000,D,,A,,A,2,D,,A,06,D
20174,03762741,15,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03763353,24,0,1,100,D,1,D,08,D,1300,D,,A,,A,2,D,,A,03,D
20174,03763591,21,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,04,D
20174,03776701,28,0,1,120,D,1,D,09,D,4000,D,,A,,A,2,D,,A,02,D
20174,03776741,23,0,1,100,D,1,D,08,D,1000,D,,A,,A,2,D,,A,02,D
20174,03776781,14,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03778541,31,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03778781,14,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03780621,45,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03782691,60,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,04,D
20174,03784421,13,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20174,03784811,14,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03784931,23,0,1,100,D,1,D,09,D,400,D,,A,,A,2,D,,A,02,D
20174,03785941,18,0,1,100,D,4,D,10,D,,A,,A,,A,1,D,1700,D,03,D
20174,03786633,31,0,1,100,D,1,D,09,D,5255,D,,A,,A,1,D,5255,D,02,D
20174,03797691,10,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03798121,18,0,1,110,D,2,D,11,D,,A,,A,,A,1,D,12000,D,04,D
20174,03799271,24,0,1,200,D,3,D,10,D,,A,,A,,A,2,D,,A,06,D
20174,03799521,22,0,1,110,D,4,D,09,D,,A,,A,,A,2,D,,A,02,D
