"","true_mean","oracle_mean","naive_mean","pi_naive_mean","lin_imp_mean","nn_imp_mean","nn_pi_imp_mean","nn_resamp_imp_mean","nn_wmse_imp_mean"
"40",0,21.4786164879834,26.1823446314468,26.0876525157551,26.0523577211835,21.624002093798,25.8285679122682,0,0
"41",0,21.438644388218,26.1093182937475,26.0293785258939,26.033904516987,26.0454588263696,24.0798680641665,0,0
"42",0,21.491433960622,26.1739906192433,26.0912565015006,26.1106376268954,26.1203277293545,26.0812530464917,0,0
"43",0,21.5652818347243,26.1745554767123,26.0887882271759,26.1591214834742,26.1343592491654,26.2130079645114,0,0
"44",0,21.4837815873221,26.1862839644481,26.100620673538,26.0535538722881,26.1071931973656,24.0940535550671,0,0
"45",0,21.5400949641639,26.1907316482594,26.1112148814767,26.0797569801052,26.0481127922261,25.7282889262639,0,0
"46",0,21.5048370705287,26.1642911789355,26.0718281233813,26.1516031328938,21.5459778261681,26.116909594839,0,0
"47",0,21.5655923490078,26.1926459457975,26.1003620221077,26.2685238633442,26.3093003633139,22.9223750116966,0,0
"48",0,21.5601486647045,26.2113379836279,26.1146198670911,26.1502353086114,26.1285533638169,21.6006707692248,0,0
"49",0,21.5661215739877,26.2290509174291,26.1310245670264,26.1810605376598,26.2660886493891,26.1102944867351,0,0
"50",0,21.5701762557548,26.1714771034811,26.0903984117943,26.1229095155368,25.4776907749923,25.464618926985,0,0
"51",0,21.5623223025446,26.2139099095995,26.1309660869121,26.1720364094658,24.6494649260484,23.8915574080353,0,0
"52",0,21.5715476568217,26.1636198780008,26.0772053012992,26.163863720947,21.6104016105968,26.1517292953748,0,0
"53",0,21.519110475082,26.1856751376022,26.0988508660826,26.0404454501867,26.0346956325368,23.1205750555835,0,0
"54",0,21.5641741615714,26.1755424197218,26.0841923876702,26.1596103321518,23.0687798062668,24.3098245142312,0,0
"55",0,21.5468818412589,26.1506262674163,26.0695783491235,26.1896607493199,26.154975343474,23.2715360415296,0,0
"56",0,21.6263116712026,26.1704626284571,26.0836055421613,26.2181669134571,24.3551958997303,26.1956713021732,0,0
"57",0,21.5094343577136,26.1354440274651,26.0500910854502,26.1070142850717,25.4774585377301,26.1689171613567,0,0
"58",0,21.5641148748125,26.2101754886792,26.1308098251818,26.1494625245887,26.1152459011099,26.1023361959292,0,0
"59",0,21.3632494637082,26.1228216689163,26.0391020148138,25.9405229112967,25.9287598406179,25.9055127672084,0,0
"60",0,21.4947462697553,26.2005548211996,26.1042362327894,26.0559436406767,26.0348754689115,23.5809917368759,0,0
"61",0,21.5792935781428,26.1686043558228,26.0828593975863,26.2100332926048,26.2541716746282,26.1634492535796,0,0
"62",0,21.6198033416214,26.1960987923335,26.0996183787666,26.1903882543021,22.7501665196099,24.2195207159294,0,0
"63",0,21.4589841828051,26.1618478269081,26.0646493042866,26.0356066812275,20.7094584742559,25.3000729599793,0,0
"64",0,21.5344271442418,26.1368168460403,26.0352262521167,26.1394224272692,26.1180186302591,26.1498436878264,0,0
"65",0,21.548126108855,26.1970982889149,26.1085686677984,26.1384019389088,26.1207089618186,25.492988990354,0,0
"66",0,21.5603082125714,26.1636498522456,26.0901284425586,26.1757712045268,26.1803311734096,25.2452033091071,0,0
"67",0,21.5910140874074,26.1553502535377,26.0501102622657,26.1518024789296,23.554486597293,26.1649812433259,0,0
"68",0,21.4726399315544,26.1434602755531,26.0658679938917,25.9885676912301,25.5169138244205,22.8740159921448,0,0
"69",0,21.4814039187534,26.1866185246114,26.0948545692552,26.0534275645654,22.8188822524812,25.2771852920911,0,0
"70",0,21.5110839855798,26.1770834796923,26.0840142455711,26.1382018141135,26.1178233109597,26.0274965998164,0,0
"71",0,21.5768000042698,26.1396726231001,26.050511196944,26.1599033629221,25.665208604666,25.5865550851751,0,0
"72",0,21.6518517745273,26.1912688428741,26.0890227560564,26.2063257333764,26.2156991168406,26.0034838248158,0,0
"73",0,21.5343850603338,26.1756145913907,26.0707833396893,26.169112340347,26.0742519493195,23.2969654322208,0,0
"74",0,21.5324708192687,26.1742202892769,26.0814204516532,26.1707756537148,24.883235954221,21.5739020195398,0,0
"75",0,21.5793002622844,26.0963678443156,26.0075418626547,26.1602023665634,26.1114181978269,26.1615504074542,0,0
"76",0,21.4864447096591,26.177148434872,26.0848884239471,26.0436241857863,25.9864752146211,25.9655756596433,0,0
"77",0,21.5713486593974,26.1508561912551,26.0546119714132,26.1898923155748,23.4096008320369,26.1717885386878,0,0
"78",0,21.4679144514187,26.1633024968315,26.0768531384052,26.0622970636982,26.1493581249522,23.425679640768,0,0
"79",0,21.5531431266258,26.152365809368,26.0578448751598,26.1507001584494,24.3653268352115,26.2193669413452,0,0
"80",0,21.5073130642553,26.1458353826155,26.0542403018083,26.0883604254151,23.828938986327,26.1467770149587,0,0
"81",0,21.4864500174312,26.1914774585317,26.1226707015916,26.1011830722795,26.1069876699888,26.168540445203,0,0
"82",0,21.5889712803061,26.1664536255056,26.0824179662853,26.1601160319081,26.086935652054,26.1530585149601,0,0
"83",0,21.5739264371326,26.164534209545,26.0879208335494,26.1534783083335,26.1276925478292,26.1584105237666,0,0
"84",0,21.6582983812573,26.1689758896085,26.0746924786808,26.2631293436111,24.237754309996,22.1702175361712,0,0
"85",0,21.5202747644878,26.1753707132685,26.0856202994333,26.0905086395176,21.5608659208246,24.6423698117705,0,0
"86",0,21.5512511244469,26.1409277342235,26.0492213205427,26.0686609530628,24.2376549288253,22.7175436766354,0,0
"87",0,21.5748470365344,26.1812549227982,26.0856718931701,26.1732141438897,26.1825991449125,21.6626521104598,0,0
"88",0,21.4720411942211,26.1526686095569,26.0481901048185,26.0474710055147,26.0546542572639,26.0294724662117,0,0
"89",0,21.4213249411468,26.1524043554876,26.0659714047954,26.0049576857209,26.0021859974611,26.0313075046906,0,0
"90",0,21.4848745153462,26.1711157386616,26.0905410213113,26.0766898122754,26.0352395999597,26.0404324386505,0,0
"91",0,21.5101776011161,26.1591254686351,26.0648670623123,26.1271175785376,26.1008049383201,23.2379796657801,0,0
"92",0,21.5257197804322,26.1503934485005,26.0702391617215,26.0833867805458,24.6349179699567,26.154541340505,0,0
"93",0,21.5514496601045,26.2135902253772,26.1334782370657,26.1485562748109,26.0828204099586,24.3236303917895,0,0
"94",0,21.4373573297234,26.217009189678,26.1170173303211,26.0114008710391,21.478030700491,26.0100957507435,0,0
"95",0,21.6301429348482,26.1538556048709,26.0778357232234,26.1939630700389,26.1775570168258,26.1870526425426,0,0
"96",0,21.6357242704043,26.1903035720268,26.0914253067024,26.2205460984176,25.8346868635618,22.9471883889761,0,0
"97",0,21.510806072238,26.1476312373647,26.0659153061922,26.1090480639219,26.1112338623283,26.0645573936718,0,0
"98",0,21.6209415676742,26.1884781151389,26.0919431843553,26.1910347703572,25.8994637577544,26.1795847554996,0,0
"99",0,21.5528198121581,26.2066650390474,26.1012373842079,26.1470388244483,26.1708179516452,26.1147250864664,0,0
"100",0,21.620047937253,26.1645319574961,26.07261482408,26.1320298432434,24.6864104337925,26.0535899574592,0,0
"101",0,21.6601882028433,26.217133785895,26.1182499743007,26.2057788349051,25.8169963750264,26.2432945157431,0,0
"102",0,21.4893523710252,26.147848469656,26.0651043588351,26.119811711953,26.1000261122094,26.0438242018968,0,0
"103",0,21.5143380225477,26.1916587394549,26.0904253650784,26.0607907068423,26.0223007480721,24.6643631951723,0,0
"104",0,21.4867166918462,26.1524007970296,26.0637079379565,26.0919980556574,26.0709170810732,23.7882330457534,0,0
"105",0,21.5402103977101,26.1521818682841,26.0701895735032,26.1160344268865,26.062724550963,26.1474939220918,0,0
"106",0,21.5892632098231,26.1687146528595,26.068333829081,26.1746151683727,23.6836151421949,23.5342535482443,0,0
"107",0,21.5781157770065,26.1735666906989,26.0925873400695,26.1473393876626,26.2756235755516,26.1865516120777,0,0
"108",0,21.6155842621322,26.1607290225368,26.0703054987848,26.1857347178155,26.1920094382123,26.1611015536751,0,0
"109",0,21.4680184066564,26.1727399961108,26.0941236320642,26.066876318388,26.0849275144312,21.5892543317142,0,0
"110",0,21.4389641130741,26.1676773167631,26.0792304950428,26.044501647485,25.5242322499955,26.0021615827034,0,0
"111",0,21.5463710529843,26.1708490215276,26.0766214517488,26.122572097937,26.1407143902605,26.1169690890586,0,0
"112",0,21.6177211635333,26.1792694869588,26.0911334897614,26.2130541093861,23.6405769477412,25.3549036119542,0,0
"113",0,21.6415661432569,26.2303363627225,26.1370318537675,26.173566607472,21.8814289057465,26.1504409555987,0,0
"114",0,21.5610720275536,26.1959402638284,26.1064426609634,26.1406751320825,25.5193937559557,23.811114962734,0,0
"115",0,21.5154106220018,26.1393147004505,26.0462360116035,26.0598870481325,26.0955709779774,21.5560292623859,0,0
"116",0,21.5554338740861,26.2654049620346,26.1760312558851,26.1842158400319,26.2043591643397,26.1716541375909,0,0
"117",0,21.4996282223204,26.1403547553967,26.0576527432437,26.080286275268,26.1435515682355,26.0202411407784,0,0
"118",0,21.4660211040738,26.1713011110412,26.0911431215131,26.0514119848419,26.0251575911358,21.5066975178731,0,0
"119",0,21.665437839057,26.1285902444452,26.0459593618151,26.2707562515972,26.2487465711501,22.8148898565696,0,0
"120",0,21.5962067867312,26.2169495496911,26.1239281610513,26.2103094386672,25.2239433635949,25.3685679278244,0,0
"121",0,21.5394410876447,26.1350584025772,26.0570050643403,26.1201181443854,25.6585282872081,26.0614943025049,0,0
"122",0,21.5131554605877,26.1891972982506,26.0958253496968,26.0992906197775,21.5246446766787,22.0101454243632,0,0
"123",0,21.5416361963784,26.2594624091532,26.1776754371497,26.1245460603211,26.1210413387095,26.0876659468811,0,0
"124",0,21.5385974083333,26.2196511896552,26.1402169833984,26.057694139794,23.0446172155353,22.3325611075822,0,0
"125",0,21.570184306113,26.182589276897,26.0802469723716,26.1058409768281,26.0828740796939,26.1694065153206,0,0
"126",0,21.618277331021,26.1950534260827,26.1194084503429,26.196382305928,26.1442959526567,22.1256350954089,0,0
"127",0,21.5169715471483,26.0908905207892,25.9967864256733,26.1057112537905,26.0584603899648,26.1200811026297,0,0
"128",0,21.548950189792,26.1877146349098,26.097695487079,26.1416161657563,26.1661459101258,23.0098818209418,0,0
"129",0,21.5973318480886,26.1757379814031,26.0921209862292,26.1477904437928,21.6667283760159,22.2792533007443,0,0
"130",0,21.4793178732279,26.1511407362847,26.0543125224464,26.0449512247053,21.5199411959457,23.931112846978,0,0
"131",0,21.5244222676979,26.1770253830316,26.0927169972216,26.0939478589263,26.0653922917089,26.0700571703441,0,0
"132",0,21.5706584532113,26.1762930637486,26.0915540784358,26.1178852946383,21.6109405700734,26.1474890528255,0,0
"133",0,21.5440524661996,26.1512009378674,26.0629188437139,26.1347509343238,26.1605826844596,22.9298921119958,0,0
"134",0,21.5404766078363,26.1364569311174,26.0573426364112,26.0782094821957,25.0652777450158,26.0459870022783,0,0
"135",0,21.5827086346758,26.18592317093,26.0957093920193,26.1530673980319,21.6231893937239,26.0629978031662,0,0
"136",0,21.5306396318201,26.1829236735545,26.0959518196091,26.1500235996073,21.5714094328478,26.1130309586989,0,0
"137",0,21.5625149152221,26.145743984718,26.0426951071477,26.1327000421894,25.4280937339373,26.139583311607,0,0
"138",0,21.4987758821194,26.2058503453028,26.1174658780785,26.0451752200261,24.2446130361772,26.0004875203053,0,0
"139",0,21.5466206467239,26.2069963406922,26.1162176577129,26.1953552362671,24.4724643211649,26.2174929303606,0,0
"140",0,21.5863808031814,26.1769637231111,26.0826669734819,26.1698094921001,26.1515861159947,26.13676153144,0,0
"141",0,21.5660945337583,26.1893090834409,26.0858717903889,26.1708627614196,26.1697422639086,24.1227751807252,0,0
"142",0,21.4855303723278,26.1498335773554,26.0622875861417,26.0910819340093,22.9164457734625,26.151415581722,0,0
"143",0,21.5202757065691,26.1806944476654,26.0887715102799,26.0901882992294,26.0888137206856,24.3364768808136,0,0
"144",0,21.3783690429948,26.1448678827851,26.0672317123231,25.9775868107649,25.9758163330241,25.4231736949624,0,0
"145",0,21.5241215036269,26.1792647355768,26.0873035672875,26.1220475657963,21.7621894075745,26.1570337280556,0,0
"146",0,21.5667102302829,26.1640605312348,26.0896432867185,26.1003086996668,26.1075493856327,21.8484503340804,0,0
"147",0,21.5164445069506,26.2130720596006,26.1246712162172,26.0986526826603,24.4260678854789,21.1124425191995,0,0
"148",0,21.5763793953017,26.196637251923,26.1245890088255,26.2054111874226,21.6175358827625,26.1622650954537,0,0
"149",0,21.416131925665,26.1355020550823,26.0429252554024,25.9842104141081,25.8474444622818,20.0316968892853,0,0
"150",0,21.5766304579997,26.1711485513996,26.0802085949848,26.1641231952888,21.6171440382093,26.1740087932662,0,0
"151",0,21.5592322201209,26.2113075311075,26.1272552692294,26.1399625832113,22.6579022154469,25.9884819731158,0,0
"152",0,21.4792461648447,26.1748380171274,26.0781426021942,26.0716155304582,25.8177242643344,26.1577932079569,0,0
"153",0,21.4873022962815,26.1390955932107,26.0608076901191,26.0903449154311,26.0194208862897,26.1374563658486,0,0
"154",0,21.4616072542274,26.1493314586197,26.0746732371574,26.0808468921122,24.6470258624364,25.2564522335492,0,0
"155",0,21.5029864519922,26.130556488373,26.0504319111882,26.0602837789144,21.5431277119678,26.001119988934,0,0
"156",0,21.4112515146084,26.1271791139367,26.0519704589822,26.0201622961749,25.3150149689984,23.9230508782403,0,0
"157",0,21.5178886577134,26.1448538469572,26.0580857986114,26.1036775019264,25.2398074421186,25.5703954077622,0,0
"158",0,21.5523517639442,26.1942391706833,26.1054269592137,26.177030720096,26.2791315232777,26.1987380493353,0,0
"159",0,21.4506683394429,26.1606447245524,26.0680307467225,26.0298453754326,20.9929001884601,22.2054002750338,0,0
"160",0,21.5859896977316,26.2065600535143,26.1160352280797,26.1239205170121,23.1532947856282,26.1263574858884,0,0
"161",0,21.5852325127871,26.1441959666507,26.0578141465914,26.2188315512428,26.1990390221661,23.1610411117055,0,0
"162",0,21.5169456274957,26.188533293906,26.0977632326639,26.0404032202358,24.0886988031416,26.0291305583568,0,0
"163",0,21.6258391196222,26.1870136046772,26.0837123564436,26.1814694784482,26.2664934777725,26.1829948398435,0,0
"164",0,21.5521719962283,26.2305993681449,26.1383270876736,26.1095877383485,26.0994396080964,26.047901128681,0,0
"165",0,21.4596892989728,26.2002195668647,26.1097739587872,26.0383150191722,22.5910590493512,26.0094128538716,0,0
"166",0,21.589543413539,26.1887863309443,26.1051851624768,26.1552829154553,23.4753612199312,26.1804471712005,0,0
"167",0,21.5759150340796,26.1848322634697,26.102554485839,26.1829567039435,23.1227713721944,25.6376484922508,0,0
"168",0,21.5330743037634,26.2198562452003,26.1319208198077,26.1981753360209,26.1710854032834,26.1952548893113,0,0
"169",0,21.6327606219103,26.2573272671378,26.1917659818975,26.1932974718389,21.5192075263252,26.1532161424885,0,0
"170",0,21.5249465200585,26.2013747333822,26.1123362593496,26.1195026051965,26.1142898126955,25.5009793506684,0,0
"171",0,21.6030261211838,26.1398091875358,26.0400341998272,26.1690901495509,26.1029752466769,26.1849153232023,0,0
"172",0,21.522278572029,26.1776048209965,26.0839262479643,26.0749647950148,24.6453820367197,26.0707797354738,0,0
"173",0,21.5628321845551,26.1367494475223,26.0650034753816,26.1582693379234,21.9146660448471,26.1530289774491,0,0
"174",0,21.5956941029953,26.1824528503621,26.0998880537117,26.1677659541173,26.1330335891752,24.7441461496829,0,0
"175",0,21.5814225728572,26.1609044878546,26.0773506979582,26.1341553237106,26.1431302003225,26.0989268105257,0,0
"176",0,21.5049753065974,26.231219875648,26.1435494656216,26.0562815811229,24.8424504528279,21.8972603916066,0,0
"177",0,21.5640414687581,26.151729690631,26.0437570719331,26.1072056250822,26.0721285723453,26.0580594941347,0,0
"178",0,21.6094193484679,26.2209796684606,26.146953843841,26.2357047913383,23.9215862044944,26.1906989097222,0,0
"179",0,21.5427647292272,26.1557661393006,26.064822368201,26.1195528729754,26.116806073124,21.8498217103995,0,0
"180",0,21.5946768052446,26.2299288099158,26.1434430787162,26.1650999415608,21.6352248499425,23.5156034390381,0,0
"181",0,21.460548150684,26.1946306740004,26.0962436734924,26.0673072011569,24.737148240391,21.5045934916396,0,0
"182",0,21.605634468591,26.1743074598502,26.0819068521513,26.2193471054613,26.1763633383213,21.6457566963331,0,0
"183",0,21.513330734541,26.1210144450401,26.0311449018937,26.0867403804122,26.0202661908314,26.1437411815483,0,0
"184",0,21.5124310088675,26.1498433550115,26.0731461072513,26.0967939267654,26.1320610473979,24.6983065828505,0,0
"185",0,21.480471337412,26.2105228302184,26.1309389666975,26.0508644580152,24.4078342747715,25.9474157301286,0,0
"186",0,21.4905598945269,26.1358231634419,26.0576974973275,26.0663083070154,26.0230155911192,26.0652582893434,0,0
"187",0,21.6839264692612,26.1586021919554,26.0747601816253,26.2495711020479,25.7412812076335,26.1528144626593,0,0
"188",0,21.3924983493558,26.2077868788477,26.1244682047621,26.0022753003116,25.9721753243403,25.9005203096888,0,0
"189",0,21.476279324211,26.1651889502438,26.0657089956681,26.0699244350336,26.081980237933,25.9996043276986,0,0
"190",0,21.5429923157971,26.1552815505648,26.0710858847481,26.1004846983535,24.8754450413881,23.0234525007266,0,0
"191",0,21.522923772954,26.1811036501168,26.0980452684784,26.0901391614495,21.5634619408253,26.0807542159374,0,0
"192",0,21.5463130676878,26.1737668931272,26.0899291169822,26.1213264237589,26.088452221537,26.089240154015,0,0
"193",0,21.5667071495874,26.1351024378339,26.0341934884175,26.1711205014927,26.093687273808,26.1246526143997,0,0
"194",0,21.5113316703739,26.184598930124,26.0949945446779,26.1148387037734,21.5521834865825,26.0070750760025,0,0
"195",0,21.4635700523133,26.1926151772229,26.1026441155029,26.0354951229177,25.6584883741997,25.5693512236612,0,0
"196",0,21.5846380126425,26.1969968447634,26.1149952209722,26.1484927376218,26.1109705436736,21.6512097698028,0,0
"197",0,21.4511794848609,26.1935956148727,26.1083074589618,26.0132340487389,25.9516418299826,22.6090320765729,0,0
"198",0,21.6550996750176,26.2126614740194,26.1126594315745,26.2164912996874,26.2358476339105,26.2277959144009,0,0
"199",0,21.6318968745619,26.2695508900834,26.1863876221172,26.236126248969,21.6668842049943,26.2306981148546,0,0
"200",0,21.5528715102566,26.1758250688478,26.0846723949053,26.1388915229244,26.1735399810479,25.7817111463582,0,0
"201",0,21.6531037617734,26.2197203596021,26.1471147937941,26.241379337631,26.1714074241127,26.2718834151248,0,0
"202",0,21.517442144072,26.2167296702362,26.128283023498,26.1308477205817,23.007122050844,26.1391046294877,0,0
"203",0,21.5768317332004,26.1830694692573,26.0834472335809,26.1704105796501,26.0006394320807,26.1939415534827,0,0
"204",0,21.4822280336285,26.1605231757937,26.0675311159694,26.0797945011567,26.0089078338348,21.5230263343771,0,0
"205",0,21.5016604975944,26.1937308073317,26.1099160863345,26.0792880937689,21.542387880815,22.3352208686176,0,0
"206",0,21.5299811540076,26.1870290281182,26.0905466677869,26.1392247194876,23.8722852116386,26.0955608648722,0,0
"207",0,21.6229725704429,26.1907172545142,26.0985285244915,26.2399642712224,24.3794377587331,26.2451489660555,0,0
"208",0,21.4694941097886,26.1936024546914,26.1026884580857,26.0581939421271,26.1069628821312,23.6344571908918,0,0
"209",0,21.5275608608724,26.1545715290178,26.0628847835294,26.1333758668856,26.0983866287189,26.0817808062864,0,0
"210",0,21.5582986418655,26.1542981141003,26.0694666300355,26.1746268141908,24.2615746443653,26.1698785526086,0,0
"211",0,21.6103348778801,26.1459009125534,26.0634768433395,26.1894135273129,26.3056918917227,25.6815502137114,0,0
"212",0,21.5597508127939,26.1777606037822,26.1072209968817,26.1243955795115,26.0733701978107,26.0645052190618,0,0
"213",0,21.6233150940586,26.1345971052312,26.0433374609341,26.2022920791879,26.1933155614235,25.0521251082942,0,0
"214",0,21.5436551412897,26.1352953507984,26.049782053615,26.0823701275703,26.0886350183116,26.1165610051882,0,0
"215",0,21.651696839707,26.2302957432752,26.1397128626725,26.2214065294342,26.1417348503712,24.3334193458198,0,0
"216",0,21.5479178132128,26.185689821118,26.0921292536616,26.0991906072966,26.0519794411446,26.1056189345146,0,0
"217",0,21.5655753418964,26.1556833719606,26.055831948369,26.1766200184755,26.1877274919993,25.4861858282963,0,0
"218",0,21.5770066711729,26.2015983455514,26.1300047906487,26.1732570643499,24.7951224762199,23.3343220185035,0,0
"219",0,21.5322905632145,26.1273502880976,26.0416300627019,26.1588382763371,26.1223306622375,26.1326908148059,0,0
"220",0,21.6745428265073,26.2248800284361,26.1355547880709,26.2341611331517,26.1781712553802,24.2264085618556,0,0
"221",0,21.4678035398717,26.1578736450244,26.0710604728554,26.0090584869289,21.5082965913446,25.9384479561949,0,0
"222",0,21.6235899316588,26.1643294989229,26.0735916696812,26.2081850899571,21.5685628236114,26.2128021046717,0,0
"223",0,21.4863183487954,26.1888625179379,26.1117460487485,26.1002678248793,26.0143352317687,25.7129448921214,0,0
"224",0,21.5740975915774,26.1867956464032,26.1015211504454,26.1782840644971,26.1977406182969,26.2151673814933,0,0
"225",0,21.5298114565272,26.1453436185447,26.055190594952,26.0872430817018,26.0925753537957,22.0078103325925,0,0
"226",0,21.4942596927539,26.1473777680513,26.0556387061095,26.0702540873909,21.534603306587,26.0200726124245,0,0
"227",0,21.5988362335395,26.1546468336754,26.0608536362176,26.1611023318997,26.0944083437598,26.0859651817374,0,0
"228",0,21.4746299055724,26.1242211123481,26.0415760254969,26.0036361460954,25.9691438071688,25.995366715885,0,0
"229",0,21.6107187983991,26.1646041835004,26.0869141865659,26.2307772189686,25.1155507183199,26.2840654177118,0,0
"230",0,21.5055653452374,26.18612885296,26.0962941642427,26.09681192541,26.0887009764837,26.1265193744869,0,0
"231",0,21.5312679754278,26.1431109177593,26.0522099357296,26.1026722015453,23.3529202904915,23.6510303856283,0,0
"232",0,21.6055713166529,26.1570131114061,26.0648717082843,26.1672640457148,25.7869683047752,26.2121182606971,0,0
"233",0,21.4742885476937,26.1624904512119,26.0691406309248,26.0929708331919,26.1023728080997,26.0800633175869,0,0
"234",0,21.6217897803194,26.1669744152243,26.082741486843,26.2524309860719,26.2464411021464,26.1932679461409,0,0
"235",0,21.5159070400838,26.197160466068,26.103732730051,26.1135982170798,26.1758335369277,25.4401339264354,0,0
"236",0,21.4769815513322,26.1657599951592,26.077481857481,26.040871226455,26.0033511377003,21.5170823241236,0,0
"237",0,21.419035512289,26.1658016924385,26.0809448994412,26.0067536712193,23.3418364654944,25.9121510776089,0,0
"238",0,21.4928102607316,26.1784682760573,26.0955634744193,26.1028029510362,26.1293623622068,26.0388511678864,0,0
"239",0,21.4854337294997,26.1743667908359,26.0790129297501,26.1166544883021,24.8237202594866,23.7455872492091,0,0
"240",0,21.5703063100117,26.1873121000385,26.1013373957354,26.1255945831045,24.992427633477,22.0840894558549,0,0
"241",0,21.6668196322365,26.2041682210441,26.1155368349617,26.2511641518191,26.2686619757013,25.3927281620046,0,0
"242",0,21.6477668952415,26.196163053042,26.1147402552329,26.2329485148048,26.2229756726229,24.7221070531649,0,0
"243",0,21.633100727673,26.1550785483155,26.0641476058429,26.2660714312429,26.2667442375528,23.0592023052377,0,0
"244",0,21.493875969898,26.1749190696715,26.0995785146096,26.056960691893,21.5345976866879,26.0184615235969,0,0
