"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_","MEDRPRNT","MEDR_RNT"
"20153","03092362",7,0,"1","330","D","1","D","06","D",365,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03094992",23,0,"1","620","D","1","D","05","D",646,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03097032",7,0,"2","620","D","1","D","04","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03097412",10,0,"1","410","D","1","D","06","D",1743,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03097412",11,0,"1","655","D","1","D","04","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20153","03097412",12,0,"1","655","D","1","D","05","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20153","03097412",13,0,"1","655","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20153","03097962",15,0,"1","420","D","1","D","06","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03100833",21,0,"1","510","D","1","D","04","D",167,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03100833",22,0,"1","510","D","1","D","06","D",167,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03101452",11,0,"1","200","D","1","D","05","D",229,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03101452",12,0,"1","410","D","1","D","06","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03101563",13,0,"1","620","D","1","D","06","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03101994",18,0,"1","120","D","1","D","06","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03103592",22,0,"1","120","D","1","D","05","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03105803",3,0,"2","620","D","1","D","04","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03106312",8,0,"1","410","D","1","D","04","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03109574",22,0,"1","620","D","1","D","04","D",465,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03109574",23,0,"1","620","D","1","D","05","D",465,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03109574",24,0,"1","620","D","1","D","06","D",465,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03109574",25,0,"1","700","D","1","D","04","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03109574",26,0,"1","700","D","1","D","05","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03109574",27,0,"1","700","D","1","D","06","D",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03110434",19,0,"1","420","D","1","D","04","D",185,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03110434",20,0,"1","420","D","1","D","05","D",185,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03110434",21,0,"1","420","D","1","D","06","D",185,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03143162",21,0,"2","200","D","1","D","05","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03144792",31,0,"1","530","D","1","D","06","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03146232",17,0,"1","620","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03149962",25,0,"1","420","D","1","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03151242",9,0,"1","420","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03164722",16,0,"1","420","D","1","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03166132",18,0,"1","110","D","1","D","07","D",135,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03166382",20,0,"2","120","D","1","D","06","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167552",14,0,"1","420","D","1","D","06","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167692",10,0,"1","420","D","1","D","07","D",46,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167832",31,0,"1","120","D","1","D","06","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167832",32,0,"1","420","D","1","D","07","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167832",33,0,"1","620","D","1","D","06","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167832",34,0,"1","620","D","1","D","07","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03167832",35,0,"1","620","D","1","D","08","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03168982",12,0,"1","620","D","1","D","06","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03170402",16,0,"1","120","D","1","D","08","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03170432",25,0,"1","620","D","1","D","08","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03171324",14,0,"1","620","D","1","D","06","D",166,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03171324",15,0,"1","620","D","1","D","07","D",166,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03171324",16,0,"1","620","D","1","D","08","D",166,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03171642",17,0,"2","420","D","1","D","06","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03171642",18,0,"2","420","D","1","D","06","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03172312",22,0,"1","420","D","1","D","08","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03172382",8,0,"2","620","D","1","D","06","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03173292",9,0,"1","620","D","1","D","06","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03173292",10,0,"1","620","D","1","D","07","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03173292",11,0,"1","620","D","1","D","08","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03174032",23,0,"1","900","D","1","D","06","D",.,"H","900","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03174032",23,1,"1","110","D","1","D","06","D",53,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03174032",23,2,"1","200","D","1","D","06","D",42,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03174032",23,3,"1","420","D","1","D","06","D",72,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03174032",23,4,"1","620","D","1","D","06","D",18,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03184721",14,0,"1","200","D","1","D","05","D",476,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03184921",23,0,"1","200","D","1","D","06","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03185521",11,0,"1","200","D","1","D","04","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03187971",17,0,"1","200","D","1","D","04","D",422,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03190591",29,0,"1","200","D","1","D","04","D",280,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03190891",12,0,"1","200","D","1","D","06","D",124,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03191681",4,0,"1","620","D","1","D","06","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03195461",11,0,"1","620","D","1","D","04","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03195461",12,0,"1","620","D","1","D","05","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03195461",13,0,"1","620","D","1","D","06","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03207661",7,0,"1","420","D","1","D","06","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03208232",11,0,"1","410","D","1","D","05","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03208232",12,0,"1","410","D","1","D","07","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03208461",10,0,"1","620","D","1","D","05","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03208461",11,0,"1","620","D","1","D","06","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03208461",12,0,"1","620","D","1","D","07","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03208751",28,0,"1","510","D","1","D","05","D",215,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03210281",11,0,"1","110","D","1","D","05","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03211111",13,0,"1","620","D","1","D","07","D",679,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03211951",33,0,"1","420","D","1","D","07","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212241",8,0,"1","120","D","1","D","07","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03213271",63,0,"1","420","D","1","D","05","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03214841",16,0,"1","620","D","1","D","07","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215461",26,0,"1","420","D","1","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216061",12,0,"1","420","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216081",11,0,"1","510","D","1","D","06","D",1567,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216101",22,0,"1","620","D","1","D","05","D",144,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216101",23,0,"1","620","D","1","D","06","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216101",24,0,"1","620","D","1","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03227211",23,0,"1","420","D","1","D","08","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03228541",20,0,"1","200","D","1","D","08","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",33,0,"1","200","D","1","D","06","D",1880,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",34,0,"1","410","D","1","D","06","D",105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",35,0,"1","410","D","1","D","07","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",36,0,"1","410","D","1","D","08","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",37,0,"1","420","D","1","D","08","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",38,0,"1","620","D","1","D","06","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",39,0,"1","620","D","1","D","07","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229911",40,0,"1","620","D","1","D","08","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230051",20,0,"1","620","D","1","D","06","D",607,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230051",21,0,"1","620","D","1","D","07","D",607,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231432",15,0,"1","200","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231432",16,0,"1","200","D","1","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231432",17,0,"1","200","D","1","D","08","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232261",5,0,"1","620","D","1","D","07","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234131",23,0,"1","330","D","1","D","08","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234231",27,0,"1","420","D","1","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234231",28,0,"1","620","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235691",22,0,"1","200","D","1","D","08","D",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235881",21,0,"1","635","D","1","D","06","D",57,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20153","03236801",13,0,"1","110","D","1","D","08","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237341",9,0,"1","410","D","1","D","08","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02970865",12,0,"1","200","D","1","D","07","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02974375",7,0,"1","620","D","1","D","09","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02989575",41,0,"1","620","D","1","D","10","D",89,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02991075",30,0,"2","510","D","1","D","08","D",23,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02992485",26,0,"1","510","D","1","D","09","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02995985",10,0,"1","510","D","1","D","09","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997875",6,0,"1","700","D","1","D","10","D",3600,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997985",9,0,"1","420","D","1","D","09","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997985",10,0,"1","620","D","1","D","09","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997985",11,0,"2","620","D","1","D","08","D",146,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02998125",9,0,"1","420","D","1","D","09","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03004685",13,0,"1","620","D","1","D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03004995",49,0,"1","620","D","1","D","11","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03005575",11,0,"2","620","D","1","D","09","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03005905",17,0,"1","420","D","1","D","10","D",66,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03005945",20,0,"2","620","D","1","D","09","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03010835",37,0,"1","110","D","1","D","11","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03045415",13,0,"2","200","D","1","D","08","D",235,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03049614",53,0,"1","510","D","1","D","08","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03060574",21,0,"1","420","D","1","D","09","D",68,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03070104",26,0,"2","620","D","1","D","09","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03071224",34,0,"1","620","D","1","D","09","D",47,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03071224",35,0,"1","620","D","1","D","10","D",47,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03071224",36,0,"1","620","D","1","D","11","D",47,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03072204",36,0,"1","200","D","1","D","11","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03075744",12,0,"2","420","D","1","D","09","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03076804",20,0,"1","420","D","1","D","09","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03079574",33,0,"2","420","D","1","D","09","D",47,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03085924",21,0,"1","200","D","1","D","10","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03085924",22,0,"1","200","D","1","D","11","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03089653",28,0,"1","420","D","1","D","09","D",68,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03091143",39,0,"1","200","D","1","D","07","D",750,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03091143",40,0,"1","410","D","1","D","08","D",176,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03091143",41,0,"1","620","D","1","D","09","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03091143",42,0,"1","620","D","1","D","09","D",531,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03097373",23,0,"1","530","D","1","D","08","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03097373",24,0,"2","530","D","1","D","07","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",37,0,"1","110","D","1","D","09","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",38,0,"1","120","D","1","D","09","D",480,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",39,0,"1","200","D","1","D","09","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",40,0,"1","200","D","1","D","09","D",480,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",41,0,"1","420","D","1","D","07","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",42,0,"1","510","D","1","D","09","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03103733",43,0,"1","610","D","1","D","09","D",3200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03108303",8,0,"2","110","D","1","D","07","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03144393",14,0,"1","620","D","1","D","08","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03144433",29,0,"1","620","D","1","D","09","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03144793",29,0,"1","510","D","1","D","10","D",81,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03145123",19,0,"1","510","D","1","D","09","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03146343",39,0,"1","620","D","1","D","10","D",117,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03147673",8,0,"1","420","D","1","D","10","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03147743",21,0,"1","700","D","2","D","08","D",3600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03147743",22,0,"1","700","D","2","D","09","D",3600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03147743",23,0,"1","700","D","2","D","10","D",3600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03148183",16,0,"1","530","D","1","D","10","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03148183",17,0,"1","530","D","1","D","09","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03148183",18,0,"1","530","D","1","D","08","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03148283",30,0,"1","420","D","1","D","10","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03148723",25,0,"1","635","D","1","D","08","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20154","03148963",14,0,"1","420","D","1","D","09","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03149243",9,0,"1","110","D","1","D","08","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03164873",29,0,"1","410","D","1","D","10","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03165123",13,0,"1","900","D","1","D","11","D",.,"H","900","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03165123",13,1,"1","420","D","1","D","11","D",15,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03165123",13,2,"1","655","D","1","D","11","D",10,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20154","03166383",13,0,"1","200","D","1","D","11","D",2100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03166953",12,0,"1","120","D","1","D","10","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03167203",10,0,"1","200","D","1","D","11","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03170173",3,0,"1","620","D","1","D","09","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03170363",15,0,"1","120","D","1","D","11","D",141,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03170433",23,0,"1","620","D","1","D","09","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03170433",24,0,"1","620","D","1","D","10","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03170433",25,0,"1","620","D","1","D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03171643",15,0,"1","420","D","1","D","09","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03171643",16,0,"1","420","D","1","D","10","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03171643",17,0,"1","420","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
