"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20153","03211061",1,0,"1","195","D","1","D","07","D",640,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03211091",1,0,"1","140","D","1","D","07","D",1900,"D",.,"A",50,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03211871",1,0,"1","195","D","1","D","07","D",3000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212041",1,0,"1","195","D","1","D","06","D",2000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212311",1,0,"1","100","D","1","D","06","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212395",1,0,"1","160","D","1","D","05","D",900,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212733",1,0,"1","220","D","1","D","06","D",.,"H",.,"A",.,"A","100","D","120","D","195","D","140","D",,"A",,"A",,"A",,"A",,"A"
"20153","03212733",1,1,"1","100","D","1","D","06","D",1333,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212733",1,2,"1","120","D","1","D","06","D",190,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212733",1,3,"1","195","D","1","D","06","D",952,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212733",1,4,"1","140","D","1","D","06","D",1525,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212942",1,0,"1","140","D","2","D",,"A",.,"A",204,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03212942",2,0,"1","195","D","2","D",,"A",.,"A",440,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03213001",1,0,"1","140","D","1","D","07","D",1300,"D",.,"A",75,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03213151",1,0,"1","120","D","1","D","07","D",43,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03213255",1,0,"1","120","D","1","D","07","D",70,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03213441",1,0,"1","140","D","1","D","07","D",130,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03214061",1,0,"1","140","D","1","D","05","D",2100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03214061",2,0,"1","195","D","1","D","05","D",250,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03214084",1,0,"1","100","D","1","D","07","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03214541",1,0,"1","100","D","1","D","05","D",500,"D",.,"A",50,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03214541",2,0,"1","160","D","1","D","07","D",299,"D",.,"A",200,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215111",1,0,"1","120","D","1","D","06","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215411",1,0,"1","195","D","1","D","05","D",1550,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215662",1,0,"1","120","D","1","D","07","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215662",2,0,"1","195","D","1","D","07","D",90,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215685",1,0,"1","120","D","1","D","05","D",45,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215685",2,0,"1","140","D","1","D","05","D",160,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215751",1,0,"1","100","D","1","D","06","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215811",1,0,"1","120","D","1","D","07","D",180,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215951",1,0,"1","140","D","1","D","07","D",2300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03215951",2,0,"1","100","D","1","D","07","D",650,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216131",1,0,"1","160","D","1","D","05","D",750,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216421",1,0,"1","100","D","1","D","05","D",1000,"D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03216651",1,0,"1","140","D","1","D","07","D",1491,"D",.,"A",69,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03227131",1,0,"1","195","D","1","D","06","D",847,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03227141",1,0,"1","160","D","1","D","08","D",420,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03227161",1,0,"1","120","D","1","D","06","D",108,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03227191",1,0,"1","140","D","1","D","06","D",509,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03227481",1,0,"1","140","D","1","D","06","D",3000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03228121",1,0,"1","120","D","1","D","07","D",110,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03228184",1,0,"1","120","D","3","D","08","D",43,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03228241",1,0,"1","210","D","1","D","06","D",22,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03228461",1,0,"1","140","D","1","D","06","D",2000,"D",.,"A",15,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03228531",1,0,"1","120","D","1","D","08","D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229081",1,0,"1","100","D","1","D","08","D",580,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229081",2,0,"1","140","D","1","D","06","D",844,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229161",1,0,"1","160","D","1","D","06","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229411",1,0,"1","140","D","1","D","08","D",1600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229411",2,0,"1","160","D","1","D","08","D",250,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229421",1,0,"1","140","D","3","D","06","D",285,"D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229481",1,0,"1","220","D","1","D","08","D",.,"H",.,"A",.,"A","100","D","140","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229481",1,1,"1","100","D","1","D","08","D",1867,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229481",1,2,"1","140","D","1","D","08","D",2133,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229601",1,0,"1","140","D","1","D","06","D",504,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229931",1,0,"1","140","D","1","D","08","D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03229941",1,0,"1","195","D","1","D","06","D",1200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230031",1,0,"1","195","D","1","D","08","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230071",1,0,"1","195","D","1","D","08","D",2100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230141",1,0,"1","120","D","1","D","07","D",45,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230161",1,0,"1","140","D","1","D","06","D",2100,"D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230161",2,0,"1","160","D","1","D","08","D",900,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230354",1,0,"1","140","D","1","D","07","D",971,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230401",1,0,"1","140","D","1","D","07","D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230715",1,0,"1","120","D","1","D","08","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03230752",1,0,"1","195","D","1","D","07","D",864,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231091",1,0,"1","140","D","1","D","06","D",1191,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231383",1,0,"1","120","D","1","D","07","D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231383",2,0,"1","140","D","1","D","07","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231551",1,0,"1","140","D","1","D","06","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231571",1,0,"1","120","D","1","D","06","D",757,"D",.,"A",40,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231571",2,0,"1","160","D","1","D","06","D",850,"D",.,"A",100,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231634",1,0,"1","120","D","1","D","08","D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231634",2,0,"1","100","D","1","D","08","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231634",3,0,"1","140","D","1","D","08","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231634",4,0,"1","195","D","1","D","08","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231681",1,0,"1","140","D","1","D","08","D",1100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03231861",1,0,"1","160","D","1","D","06","D",350,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232021",1,0,"1","195","D","3","D","08","D",43,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232321",1,0,"1","140","D","1","D","08","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232421",1,0,"1","160","D","1","D","07","D",350,"D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232431",1,0,"1","100","D","1","D","06","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232781",1,0,"1","195","D","1","D","06","D",268,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232931",1,0,"1","195","D","1","D","06","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03232954",1,0,"1","195","D","1","D","06","D",109,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233001",1,0,"1","160","D","1","D","06","D",600,"D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233021",1,0,"1","195","D","1","D","08","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233241",1,0,"1","195","D","1","D","08","D",107,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233371",1,0,"1","220","D","1","D","06","D",.,"H",.,"A",.,"A","120","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233371",1,1,"1","120","D","1","D","06","D",64,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233371",1,2,"1","100","D","1","D","06","D",836,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03233602",1,0,"1","195","D","1","D","08","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234172",1,0,"1","100","D","1","D","08","D",289,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234172",2,0,"1","140","D","1","D","08","D",220,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234211",1,0,"1","195","D","1","D","07","D",1200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234441",1,0,"1","120","D","1","D","07","D",35,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234571",1,0,"1","120","D","1","D","08","D",53,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234701",1,0,"1","160","D","1","D","06","D",339,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03234901",1,0,"1","140","D","1","D","07","D",149,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235061",1,0,"1","100","D","1","D","07","D",449,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235121",1,0,"1","195","D","1","D","07","D",1000,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235141",1,0,"1","195","D","1","D","06","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235451",1,0,"1","195","D","1","D","08","D",864,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235691",1,0,"1","195","D","1","D","07","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03235831",1,0,"1","120","D","1","D","07","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236021",1,0,"1","140","D","3","D","06","D",850,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236021",2,0,"1","160","D","3","D","06","D",540,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236051",1,0,"1","195","D","1","D","06","D",650,"D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236331",1,0,"1","195","D","1","D","08","D",850,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236701",1,0,"1","160","D","1","D","07","D",600,"D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236774",1,0,"1","195","D","1","D","07","D",1400,"D",.,"A",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236781",1,0,"1","100","D","1","D","08","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236811",1,0,"1","120","D","1","D","08","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236811",2,0,"1","120","D","1","D","08","D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03236931",1,0,"1","140","D","1","D","08","D",1946,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237051",1,0,"1","195","D","1","D","07","D",1100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237161",1,0,"1","120","D","1","D","06","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237575",1,0,"1","120","D","1","D","08","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237753",1,0,"1","120","D","1","D","08","D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237821",1,0,"1","195","D","1","D","08","D",1180,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03237851",1,0,"1","140","D","1","D","06","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03238161",1,0,"1","120","D","1","D","08","D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03238291",1,0,"1","140","D","1","D","06","D",1000,"D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20153","03238341",1,0,"1","120","D","1","D","08","D",321,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02968265",1,0,"2","140","D","1","D","07","D",749,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02968805",1,0,"1","195","D","1","D","08","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02969975",1,0,"1","100","D","1","D","08","D",698,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02970305",1,0,"2","140","D","1","D","07","D",550,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02972785",1,0,"1","160","D","1","D","08","D",856,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02974075",1,0,"2","140","D","1","D","07","D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02974205",1,0,"1","220","D","1","D","08","D",.,"H",.,"A",.,"A","100","D","140","D","160","D","120","D",,"A",,"A",,"A",,"A",,"A"
"20154","02974205",1,1,"1","100","D","1","D","08","D",703,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02974205",1,2,"1","140","D","1","D","08","D",1309,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02974205",1,3,"1","160","D","1","D","08","D",301,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02974205",1,4,"1","120","D","1","D","08","D",187,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02975075",1,0,"1","195","D","1","D","08","D",257,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02975305",1,0,"1","100","D","1","D","09","D",636,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02976855",1,0,"1","195","D","1","D","09","D",1300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02977495",1,0,"1","140","D","1","D","09","D",175,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02977975",1,0,"1","120","D","1","D","09","D",55,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02978135",1,0,"1","140","D","3","D","08","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02991525",1,0,"1","120","D","1","D","09","D",449,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02991525",2,0,"2","120","D","1","D","08","D",430,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02991825",1,0,"1","160","D","1","D","10","D",530,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02991905",1,0,"1","120","D","1","D","10","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02992065",1,0,"1","120","D","1","D","09","D",250,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02992635",1,0,"1","100","D","1","D","10","D",684,"D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02993375",1,0,"1","195","D","1","D","10","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02994505",1,0,"1","140","D","1","D","10","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02996165",1,0,"1","195","D","1","D","10","D",1157,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997075",1,0,"1","140","D","1","D","10","D",2500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997165",1,0,"1","140","D","3","D","08","D",500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997855",1,0,"1","140","D","1","D","10","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02997855",2,0,"2","195","D","1","D","08","D",785,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02998685",1,0,"1","160","D","1","D","10","D",1400,"D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02998725",1,0,"1","195","D","1","D","09","D",633,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02999335",1,0,"1","195","D","1","D","09","D",700,"D",.,"A",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","02999795",1,0,"1","120","D","1","D","10","D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03000145",1,0,"1","120","D","1","D","08","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03001075",1,0,"1","195","D","1","D","09","D",1728,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03001365",1,0,"1","195","D","1","D","10","D",704,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03001375",1,0,"1","140","D","1","D","10","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03002335",1,0,"1","120","D","1","D","10","D",70,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03002475",1,0,"1","195","D","1","D","10","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03003065",1,0,"2","100","D","1","D","09","D",1628,"D",.,"A",718,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03003065",2,0,"2","120","D","1","D","09","D",326,"D",.,"A",119,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03003065",3,0,"2","160","D","1","D","09","D",760,"D",.,"A",129,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03003325",1,0,"1","195","D","1","D","10","D",660,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03004245",1,0,"2","100","D","1","D","09","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03004495",1,0,"2","120","D","1","D","09","D",170,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03005565",1,0,"1","140","D","1","D","09","D",2000,"D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03005615",1,0,"1","140","D","1","D","10","D",178,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20154","03005905",1,0,"1","160","D","1","D","09","D",561,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
