"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20161","03331311",21,5,"1",231,"E","150","D"
"20161","03331311",21,6,"1",13,"E","160","D"
"20161","03331311",21,7,"1",10,"E","170","D"
"20161","03331311",21,8,"1",90,"E","180","D"
"20161","03331311",21,9,"1",33,"E","190","D"
"20161","03332421",49,0,"1",.,"H",,"A"
"20161","03332421",49,1,"1",47,"E","120","D"
"20161","03332421",49,2,"1",11,"E","140","D"
"20161","03332421",49,3,"1",453,"E","150","D"
"20161","03332421",49,4,"1",26,"E","160","D"
"20161","03332421",49,5,"1",21,"E","170","D"
"20161","03332421",49,6,"1",177,"E","180","D"
"20161","03332421",49,7,"1",65,"E","190","D"
"20161","03334641",46,0,"1",.,"H",,"A"
"20161","03334641",46,1,"1",43,"E","120","D"
"20161","03334641",46,2,"1",8,"E","140","D"
"20161","03334641",46,3,"1",365,"E","150","D"
"20161","03334641",46,4,"1",32,"E","160","D"
"20161","03334641",46,5,"1",85,"E","170","D"
"20161","03334641",46,6,"1",16,"E","180","D"
"20161","03334641",46,7,"1",51,"E","190","D"
"20161","03336481",27,0,"1",.,"H",,"A"
"20161","03336481",27,1,"1",32,"E","120","D"
"20161","03336481",27,2,"1",7,"E","140","D"
"20161","03336481",27,3,"1",263,"E","150","D"
"20161","03336481",27,4,"1",22,"E","160","D"
"20161","03336481",27,5,"1",15,"E","170","D"
"20161","03336481",27,6,"1",131,"E","180","D"
"20161","03336481",27,7,"1",30,"E","190","D"
"20161","03339721",76,0,"1",.,"H",,"A"
"20161","03339721",76,1,"1",21,"E","120","D"
"20161","03339721",76,2,"1",4,"E","140","D"
"20161","03339721",76,3,"1",189,"E","150","D"
"20161","03339721",76,4,"1",11,"E","160","D"
"20161","03339721",76,5,"1",8,"E","170","D"
"20161","03339721",76,6,"1",74,"E","180","D"
"20161","03339721",76,7,"1",27,"E","190","D"
"20161","03340361",48,0,"1",.,"H",,"A"
"20161","03340361",48,1,"1",109,"E","100","D"
"20161","03340361",48,2,"1",41,"E","110","D"
"20161","03340821",30,0,"1",.,"H",,"A"
"20161","03340821",30,1,"1",16,"E","120","D"
"20161","03340821",30,2,"1",5,"E","140","D"
"20161","03340821",30,3,"1",145,"E","150","D"
"20161","03340821",30,4,"1",30,"E","160","D"
"20161","03340821",30,5,"1",17,"E","170","D"
"20161","03340821",30,6,"1",1,"E","180","D"
"20161","03340821",30,7,"1",1,"E","190","D"
"20161","03343951",16,0,"1",.,"H",,"A"
"20161","03343951",16,1,"1",42,"E","100","D"
"20161","03343951",16,2,"1",15,"E","110","D"
"20161","03343951",16,3,"1",25,"E","120","D"
"20161","03343951",16,4,"1",4,"E","140","D"
"20161","03343951",16,5,"1",175,"E","150","D"
"20161","03343951",16,6,"1",15,"E","160","D"
"20161","03343951",16,7,"1",41,"E","170","D"
"20161","03343951",16,8,"1",8,"E","180","D"
"20161","03343951",16,9,"1",25,"E","190","D"
"20161","03344801",12,0,"1",.,"H",,"A"
"20161","03344801",12,1,"1",1065,"E","100","D"
"20161","03344801",12,2,"1",404,"E","110","D"
"20161","03344801",12,3,"1",530,"E","120","D"
"20161","03344801",12,4,"1",2226,"E","130","D"
"20161","03344801",12,5,"1",102,"E","140","D"
"20161","03344801",12,6,"1",4410,"E","150","D"
"20161","03344801",12,7,"1",390,"E","160","D"
"20161","03344801",12,8,"1",1046,"E","170","D"
"20161","03344801",12,9,"1",200,"E","180","D"
"20161","03344801",12,10,"1",627,"E","190","D"
"20161","03344931",59,0,"1",.,"H",,"A"
"20161","03344931",59,1,"1",4,"E","120","D"
"20161","03344931",59,2,"1",1,"E","140","D"
"20161","03344931",59,3,"1",42,"E","150","D"
"20161","03344931",59,4,"1",2,"E","160","D"
"20161","03344931",59,5,"1",1,"E","170","D"
"20161","03344931",59,6,"1",16,"E","180","D"
"20161","03344931",59,7,"1",6,"E","190","D"
"20161","03344931",59,8,"1",6,"E","200","D"
"20161","03344931",59,9,"1",14,"E","210","D"
"20161","03344931",59,10,"1",8,"E","220","D"
"20161","03346961",40,0,"1",.,"H",,"A"
"20161","03346961",40,1,"1",36,"E","100","D"
"20161","03346961",40,2,"1",14,"E","110","D"
"20161","03346961",40,3,"1",11,"E","120","D"
"20161","03346961",40,4,"1",2,"E","140","D"
"20161","03346961",40,5,"1",115,"E","150","D"
"20161","03346961",40,6,"1",6,"E","160","D"
"20161","03346961",40,7,"1",5,"E","170","D"
"20161","03346961",40,8,"1",45,"E","180","D"
"20161","03346961",40,9,"1",16,"E","190","D"
"20161","03348541",29,0,"1",.,"H",,"A"
"20161","03348541",29,1,"1",34,"E","120","D"
"20161","03348541",29,2,"1",8,"E","140","D"
"20161","03348541",29,3,"1",316,"E","150","D"
"20161","03348541",29,4,"1",26,"E","160","D"
"20161","03348541",29,5,"1",19,"E","170","D"
"20161","03348541",29,6,"1",158,"E","180","D"
"20161","03348541",29,7,"1",39,"E","190","D"
"20161","03353081",19,0,"1",.,"H",,"A"
"20161","03353081",19,1,"1",43,"E","120","D"
"20161","03353081",19,2,"1",10,"E","140","D"
"20161","03353081",19,3,"1",333,"E","150","D"
"20161","03353081",19,4,"1",28,"E","160","D"
"20161","03353081",19,5,"1",137,"E","170","D"
"20161","03353081",19,6,"1",1184,"E","180","D"
"20161","03353081",19,7,"1",38,"E","190","D"
"20161","03354471",28,0,"1",.,"H",,"A"
"20161","03354471",28,1,"1",32,"E","120","D"
"20161","03354471",28,2,"1",7,"E","140","D"
"20161","03354471",28,3,"1",263,"E","150","D"
"20161","03354471",28,4,"1",22,"E","160","D"
"20161","03354471",28,5,"1",15,"E","170","D"
"20161","03354471",28,6,"1",131,"E","180","D"
"20161","03354471",28,7,"1",30,"E","190","D"
"20161","03354851",43,0,"1",.,"H",,"A"
"20161","03354851",43,1,"1",10,"E","120","D"
"20161","03354851",43,2,"1",1,"E","140","D"
"20161","03354851",43,3,"1",66,"E","150","D"
"20161","03354851",43,4,"1",9,"E","160","D"
"20161","03354851",43,5,"1",3,"E","170","D"
"20161","03354851",43,6,"1",11,"E","190","D"
