"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20153","03187791",29,3,"1",.,"A",8,"E","120","D"
"20153","03187791",29,4,"1",.,"A",28,"E","150","D"
"20153","03187791",29,5,"1",.,"A",3,"E","160","D"
"20153","03187791",29,6,"1",.,"A",3,"E","190","D"
"20153","03187791",29,7,"1",.,"A",5,"E","200","D"
"20153","03187791",29,8,"1",.,"A",4,"E","210","D"
"20153","03187791",29,9,"1",.,"A",2,"E","220","D"
"20153","03187811",20,0,"1",1,"D",.,"H",,"A"
"20153","03187811",20,1,"1",.,"A",20,"E","100","D"
"20153","03187811",20,2,"1",.,"A",5,"E","110","D"
"20153","03188061",63,0,"1",1,"D",.,"H",,"A"
"20153","03188061",63,1,"1",.,"A",598,"E","100","D"
"20153","03188061",63,2,"1",.,"A",165,"E","110","D"
"20153","03188061",63,3,"1",.,"A",315,"E","200","D"
"20153","03188061",63,4,"1",.,"A",751,"E","210","D"
"20153","03188061",63,5,"1",.,"A",171,"E","220","D"
"20153","03188481",23,0,"1",1,"D",.,"H",,"A"
"20153","03188481",23,1,"1",.,"A",15,"E","200","D"
"20153","03188481",23,2,"1",.,"A",41,"E","210","D"
"20153","03188481",23,3,"1",.,"A",64,"E","220","D"
"20153","03189391",44,0,"1",1,"D",.,"H",,"A"
"20153","03189391",44,1,"1",.,"A",3,"E","100","D"
"20153","03189391",44,2,"1",.,"A",2,"E","110","D"
"20153","03189421",26,0,"1",1,"D",.,"H",,"A"
"20153","03189421",26,1,"1",.,"A",24,"E","100","D"
"20153","03189421",26,2,"1",.,"A",5,"E","110","D"
"20153","03189421",26,3,"1",.,"A",8,"E","120","D"
"20153","03189421",26,4,"1",.,"A",47,"E","150","D"
"20153","03189421",26,5,"1",.,"A",6,"E","160","D"
"20153","03189421",26,6,"1",.,"A",7,"E","170","D"
"20153","03189421",26,7,"1",.,"A",3,"E","190","D"
"20153","03189781",9,0,"1",3,"D",.,"H",,"A"
"20153","03189781",9,1,"1",.,"A",6,"E","100","D"
"20153","03189781",9,2,"1",.,"A",3,"E","110","D"
"20153","03189781",9,3,"1",.,"A",7,"E","120","D"
"20153","03189781",9,4,"1",.,"A",33,"E","130","D"
"20153","03189781",9,5,"1",.,"A",45,"E","150","D"
"20153","03189781",9,6,"1",.,"A",1,"E","160","D"
"20153","03189781",9,7,"1",.,"A",1,"E","170","D"
"20153","03189781",9,8,"1",.,"A",4,"E","190","D"
"20153","03190343",17,0,"1",1,"D",.,"H",,"A"
"20153","03190343",17,1,"1",.,"A",33,"E","100","D"
"20153","03190343",17,2,"1",.,"A",10,"E","110","D"
"20153","03190343",17,3,"1",.,"A",17,"E","120","D"
"20153","03190343",17,4,"1",.,"A",179,"E","150","D"
"20153","03190343",17,5,"1",.,"A",2,"E","190","D"
"20153","03190343",17,6,"1",.,"A",4,"E","200","D"
"20153","03190343",17,7,"1",.,"A",55,"E","210","D"
"20153","03190385",29,0,"1",2,"D",.,"H",,"A"
"20153","03190385",29,1,"1",.,"A",27,"E","100","D"
"20153","03190385",29,2,"1",.,"A",7,"E","110","D"
"20153","03190385",29,3,"1",.,"A",17,"E","120","D"
"20153","03190385",29,4,"1",.,"A",2,"E","140","D"
"20153","03190385",29,5,"1",.,"A",72,"E","150","D"
"20153","03190385",29,6,"1",.,"A",15,"E","170","D"
"20153","03190385",29,7,"1",.,"A",10,"E","190","D"
"20153","03190501",15,0,"1",1,"D",.,"H",,"A"
"20153","03190501",15,1,"1",.,"A",14,"E","100","D"
"20153","03190501",15,2,"1",.,"A",6,"E","110","D"
"20153","03191191",15,0,"1",1,"D",.,"H",,"A"
"20153","03191191",15,1,"1",.,"A",19,"E","100","D"
"20153","03191191",15,2,"1",.,"A",12,"E","110","D"
"20153","03191191",15,3,"1",.,"A",21,"E","120","D"
"20153","03191191",15,4,"1",.,"A",128,"E","150","D"
"20153","03191191",15,5,"1",.,"A",5,"E","160","D"
"20153","03191191",15,6,"1",.,"A",2,"E","170","D"
"20153","03191191",15,7,"1",.,"A",13,"E","190","D"
"20153","03191871",47,0,"1",13,"D",.,"H",,"A"
"20153","03191871",47,1,"1",.,"A",39,"E","100","D"
"20153","03191871",47,2,"1",.,"A",11,"E","110","D"
"20153","03192421",35,0,"1",1,"D",.,"H",,"A"
"20153","03192421",35,1,"1",.,"A",11,"E","200","D"
"20153","03192421",35,2,"1",.,"A",16,"E","210","D"
"20153","03192421",35,3,"1",.,"A",23,"E","220","D"
"20153","03192501",42,0,"1",1,"D",.,"H",,"A"
"20153","03192501",42,1,"1",.,"A",31,"E","100","D"
"20153","03192501",42,2,"1",.,"A",7,"E","110","D"
"20153","03192501",42,3,"1",.,"A",14,"E","120","D"
"20153","03192501",42,4,"1",.,"A",60,"E","130","D"
"20153","03192501",42,5,"1",.,"A",1,"E","140","D"
"20153","03192501",42,6,"1",.,"A",70,"E","150","D"
"20153","03192501",42,7,"1",.,"A",15,"E","170","D"
"20153","03192501",42,8,"1",.,"A",10,"E","190","D"
"20153","03192501",42,9,"1",.,"A",20,"E","200","D"
"20153","03192501",42,10,"1",.,"A",29,"E","210","D"
"20153","03192501",42,11,"1",.,"A",43,"E","220","D"
"20153","03192741",45,0,"1",1,"D",.,"H",,"A"
"20153","03192741",45,1,"1",.,"A",248,"E","100","D"
"20153","03192741",45,2,"1",.,"A",72,"E","110","D"
"20153","03192741",45,3,"1",.,"A",108,"E","120","D"
"20153","03192741",45,4,"1",.,"A",790,"E","130","D"
"20153","03192741",45,5,"1",.,"A",12,"E","140","D"
"20153","03192741",45,6,"1",.,"A",1231,"E","150","D"
"20153","03192741",45,7,"1",.,"A",15,"E","160","D"
"20153","03192741",45,8,"1",.,"A",20,"E","170","D"
"20153","03192741",45,9,"1",.,"A",118,"E","190","D"
"20153","03193311",25,0,"1",1,"D",.,"H",,"A"
"20153","03193311",25,1,"1",.,"A",36,"E","100","D"
"20153","03193311",25,2,"1",.,"A",10,"E","110","D"
"20153","03193311",25,3,"1",.,"A",23,"E","120","D"
"20153","03193311",25,4,"1",.,"A",2,"E","140","D"
"20153","03193311",25,5,"1",.,"A",96,"E","150","D"
"20153","03193311",25,6,"1",.,"A",20,"E","170","D"
"20153","03193311",25,7,"1",.,"A",13,"E","190","D"
"20153","03193491",24,0,"1",1,"D",.,"H",,"A"
"20153","03193491",24,1,"1",.,"A",3,"E","100","D"
"20153","03193491",24,2,"1",.,"A",1,"E","110","D"
"20153","03193491",24,3,"1",.,"A",5,"E","120","D"
"20153","03193491",24,4,"1",.,"A",16,"E","130","D"
"20153","03193491",24,5,"1",.,"A",19,"E","150","D"
"20153","03193491",24,6,"1",.,"A",6,"E","210","D"
"20153","03194371",25,0,"1",1,"D",.,"H",,"A"
"20153","03194371",25,1,"1",.,"A",181,"E","100","D"
"20153","03194371",25,2,"1",.,"A",50,"E","110","D"
"20153","03194371",25,3,"1",.,"A",95,"E","120","D"
"20153","03194371",25,4,"1",.,"A",411,"E","130","D"
"20153","03194371",25,5,"1",.,"A",13,"E","140","D"
"20153","03194371",25,6,"1",.,"A",479,"E","150","D"
"20153","03194371",25,7,"1",.,"A",103,"E","170","D"
"20153","03194371",25,8,"1",.,"A",68,"E","190","D"
"20153","03206121",11,0,"1",1,"D",.,"H",,"A"
"20153","03206121",11,1,"1",.,"A",260,"E","100","D"
"20153","03206121",11,2,"1",.,"A",66,"E","110","D"
"20153","03206121",11,3,"1",.,"A",153,"E","120","D"
"20153","03206121",11,4,"1",.,"A",553,"E","130","D"
"20153","03206121",11,5,"1",.,"A",13,"E","140","D"
"20153","03206121",11,6,"1",.,"A",1179,"E","150","D"
"20153","03206121",11,7,"1",.,"A",135,"E","160","D"
"20153","03206121",11,8,"1",.,"A",141,"E","190","D"
"20153","03206201",18,0,"1",1,"D",.,"H",,"A"
"20153","03206201",18,1,"1",.,"A",649,"E","100","D"
"20153","03206201",18,2,"1",.,"A",181,"E","110","D"
"20153","03206201",18,3,"1",.,"A",341,"E","120","D"
"20153","03206201",18,4,"1",.,"A",1467,"E","130","D"
"20153","03206201",18,5,"1",.,"A",47,"E","140","D"
"20153","03206201",18,6,"1",.,"A",1705,"E","150","D"
"20153","03206201",18,7,"1",.,"A",367,"E","170","D"
"20153","03206201",18,8,"1",.,"A",243,"E","190","D"
"20153","03206831",17,0,"1",1,"D",.,"H",,"A"
"20153","03206831",17,1,"1",.,"A",289,"E","100","D"
"20153","03206831",17,2,"1",.,"A",78,"E","110","D"
"20153","03206831",17,3,"1",.,"A",123,"E","120","D"
"20153","03206831",17,4,"1",.,"A",907,"E","130","D"
"20153","03206831",17,5,"1",.,"A",14,"E","140","D"
"20153","03206831",17,6,"1",.,"A",1413,"E","150","D"
"20153","03206831",17,7,"1",.,"A",17,"E","160","D"
"20153","03206831",17,8,"1",.,"A",23,"E","170","D"
"20153","03206831",17,9,"1",.,"A",136,"E","190","D"
"20153","03207071",19,0,"1",1,"D",.,"H",,"A"
"20153","03207071",19,1,"1",.,"A",12,"E","120","D"
"20153","03207071",19,2,"1",.,"A",1,"E","140","D"
"20153","03207071",19,3,"1",.,"A",65,"E","150","D"
"20153","03207071",19,4,"1",.,"A",13,"E","170","D"
"20153","03207071",19,5,"1",.,"A",9,"E","190","D"
"20153","03207151",15,0,"1",5,"D",.,"H",,"A"
"20153","03207151",15,1,"1",.,"A",82,"E","100","D"
"20153","03207151",15,2,"1",.,"A",25,"E","110","D"
"20153","03207151",15,3,"1",.,"A",44,"E","120","D"
"20153","03207151",15,4,"1",.,"A",444,"E","150","D"
"20153","03207151",15,5,"1",.,"A",5,"E","190","D"
"20153","03207181",35,0,"1",1,"D",.,"H",,"A"
"20153","03207181",35,1,"1",.,"A",163,"E","100","D"
"20153","03207181",35,2,"1",.,"A",41,"E","110","D"
"20153","03207181",35,3,"1",.,"A",65,"E","120","D"
"20153","03207181",35,4,"1",.,"A",231,"E","130","D"
"20153","03207181",35,5,"1",.,"A",6,"E","140","D"
"20153","03207181",35,6,"1",.,"A",361,"E","150","D"
"20153","03207181",35,7,"1",.,"A",47,"E","160","D"
"20153","03207181",35,8,"1",.,"A",60,"E","170","D"
"20153","03207181",35,9,"1",.,"A",26,"E","190","D"
"20153","03207821",43,0,"1",3,"D",.,"H",,"A"
"20153","03207821",43,1,"1",.,"A",3,"E","200","D"
"20153","03207821",43,2,"1",.,"A",37,"E","210","D"
"20153","03208033",32,0,"1",1,"D",.,"H",,"A"
"20153","03208033",32,1,"1",.,"A",80,"E","100","D"
"20153","03208033",32,2,"1",.,"A",20,"E","110","D"
"20153","03208241",31,0,"1",2,"D",.,"H",,"A"
"20153","03208241",31,1,"1",.,"A",82,"E","100","D"
"20153","03208241",31,2,"1",.,"A",20,"E","110","D"
"20153","03208241",31,3,"1",.,"A",47,"E","120","D"
"20153","03208241",31,4,"1",.,"A",4,"E","140","D"
"20153","03208241",31,5,"1",.,"A",363,"E","150","D"
"20153","03208241",31,6,"1",.,"A",41,"E","160","D"
"20153","03208241",31,7,"1",.,"A",43,"E","190","D"
"20153","03208551",31,0,"1",1,"D",.,"H",,"A"
"20153","03208551",31,1,"1",.,"A",62,"E","100","D"
"20153","03208551",31,2,"1",.,"A",17,"E","110","D"
"20153","03208551",31,3,"1",.,"A",51,"E","200","D"
"20153","03208551",31,4,"1",.,"A",69,"E","210","D"
"20153","03208551",31,5,"1",.,"A",101,"E","220","D"
"20153","03208711",46,0,"1",1,"D",.,"H",,"A"
"20153","03208711",46,1,"1",.,"A",39,"E","100","D"
"20153","03208711",46,2,"1",.,"A",11,"E","110","D"
"20153","03208931",33,0,"1",1,"D",.,"H",,"A"
"20153","03208931",33,1,"1",.,"A",27,"E","100","D"
"20153","03208931",33,2,"1",.,"A",7,"E","110","D"
"20153","03208931",33,3,"1",.,"A",17,"E","120","D"
"20153","03208931",33,4,"1",.,"A",2,"E","140","D"
"20153","03208931",33,5,"1",.,"A",72,"E","150","D"
"20153","03208931",33,6,"1",.,"A",15,"E","170","D"
"20153","03208931",33,7,"1",.,"A",10,"E","190","D"
"20153","03209921",27,0,"1",1,"D",.,"H",,"A"
"20153","03209921",27,1,"1",.,"A",16,"E","100","D"
"20153","03209921",27,2,"1",.,"A",4,"E","110","D"
"20153","03210111",45,0,"1",1,"D",.,"H",,"A"
"20153","03210111",45,1,"1",.,"A",17,"E","100","D"
"20153","03210111",45,2,"1",.,"A",4,"E","110","D"
"20153","03210111",45,3,"1",.,"A",13,"E","120","D"
"20153","03210111",45,4,"1",.,"A",78,"E","150","D"
"20153","03210111",45,5,"1",.,"A",9,"E","160","D"
"20153","03210111",45,6,"1",.,"A",9,"E","190","D"
"20153","03210191",24,0,"1",1,"D",.,"H",,"A"
"20153","03210191",24,1,"1",.,"A",34,"E","100","D"
"20153","03210191",24,2,"1",.,"A",7,"E","110","D"
"20153","03210191",24,3,"1",.,"A",18,"E","120","D"
"20153","03210191",24,4,"1",.,"A",66,"E","130","D"
"20153","03210191",24,5,"1",.,"A",1,"E","140","D"
"20153","03210191",24,6,"1",.,"A",141,"E","150","D"
"20153","03210191",24,7,"1",.,"A",16,"E","160","D"
"20153","03210191",24,8,"1",.,"A",17,"E","190","D"
"20153","03210281",17,0,"1",1,"D",.,"H",,"A"
"20153","03210281",17,1,"1",.,"A",43,"E","100","D"
"20153","03210281",17,2,"1",.,"A",19,"E","110","D"
"20153","03210281",17,3,"1",.,"A",48,"E","120","D"
"20153","03210281",17,4,"1",.,"A",296,"E","150","D"
"20153","03210281",17,5,"1",.,"A",12,"E","160","D"
"20153","03210281",17,6,"1",.,"A",6,"E","170","D"
"20153","03210281",17,7,"1",.,"A",36,"E","190","D"
"20153","03210323",9,0,"1",1,"D",.,"H",,"A"
"20153","03210323",9,1,"1",.,"A",19,"E","100","D"
"20153","03210323",9,2,"1",.,"A",4,"E","110","D"
"20153","03210323",9,3,"1",.,"A",15,"E","200","D"
"20153","03210323",9,4,"1",.,"A",23,"E","210","D"
"20153","03210323",9,5,"1",.,"A",3,"E","220","D"
"20153","03210331",35,0,"1",1,"D",.,"H",,"A"
"20153","03210331",35,1,"1",.,"A",59,"E","120","D"
"20153","03210331",35,2,"1",.,"A",336,"E","150","D"
"20153","03210331",35,3,"1",.,"A",13,"E","160","D"
"20153","03210331",35,4,"1",.,"A",7,"E","170","D"
"20153","03210331",35,5,"1",.,"A",35,"E","190","D"
"20153","03212081",24,0,"1",1,"D",.,"H",,"A"
"20153","03212081",24,1,"1",.,"A",58,"E","100","D"
"20153","03212081",24,2,"1",.,"A",15,"E","110","D"
"20153","03212081",24,3,"1",.,"A",57,"E","200","D"
"20153","03212081",24,4,"1",.,"A",45,"E","210","D"
"20153","03212081",24,5,"1",.,"A",25,"E","220","D"
"20153","03212802",12,0,"1",2,"D",.,"H",,"A"
"20153","03212802",12,1,"1",.,"A",11,"E","100","D"
"20153","03212802",12,2,"1",.,"A",5,"E","110","D"
"20153","03212802",12,3,"1",.,"A",10,"E","120","D"
"20153","03212802",12,4,"1",.,"A",2,"E","140","D"
"20153","03212802",12,5,"1",.,"A",71,"E","150","D"
"20153","03212802",12,6,"1",.,"A",1,"E","170","D"
"20153","03212961",41,0,"1",1,"D",.,"H",,"A"
"20153","03212961",41,1,"1",.,"A",251,"E","120","D"
"20153","03212961",41,2,"1",.,"A",905,"E","130","D"
"20153","03212961",41,3,"1",.,"A",21,"E","140","D"
"20153","03212961",41,4,"1",.,"A",1932,"E","150","D"
"20153","03212961",41,5,"1",.,"A",222,"E","160","D"
"20153","03212961",41,6,"1",.,"A",232,"E","190","D"
"20153","03213881",49,0,"1",1,"D",.,"H",,"A"
"20153","03213881",49,1,"1",.,"A",391,"E","100","D"
"20153","03213881",49,2,"1",.,"A",109,"E","110","D"
"20153","03214541",16,0,"1",1,"D",.,"H",,"A"
"20153","03214541",16,1,"1",.,"A",90,"E","200","D"
"20153","03214541",16,2,"1",.,"A",71,"E","210","D"
"20153","03214541",16,3,"1",.,"A",39,"E","220","D"
"20153","03214551",6,0,"1",1,"D",.,"H",,"A"
"20153","03214551",6,1,"1",.,"A",95,"E","100","D"
"20153","03214551",6,2,"1",.,"A",24,"E","110","D"
"20153","03214551",6,3,"1",.,"A",39,"E","120","D"
"20153","03214551",6,4,"1",.,"A",139,"E","130","D"
"20153","03214551",6,5,"1",.,"A",3,"E","140","D"
"20153","03214551",6,6,"1",.,"A",221,"E","150","D"
"20153","03214551",6,7,"1",.,"A",28,"E","160","D"
"20153","03214551",6,8,"1",.,"A",36,"E","170","D"
"20153","03214551",6,9,"1",.,"A",15,"E","190","D"
"20153","03214841",25,0,"1",1,"D",.,"H",,"A"
"20153","03214841",25,1,"1",.,"A",62,"E","100","D"
"20153","03214841",25,2,"1",.,"A",16,"E","110","D"
"20153","03214841",25,3,"1",.,"A",28,"E","120","D"
"20153","03214841",25,4,"1",.,"A",2,"E","140","D"
"20153","03214841",25,5,"1",.,"A",141,"E","150","D"
"20153","03214841",25,6,"1",.,"A",18,"E","160","D"
"20153","03214841",25,7,"1",.,"A",23,"E","170","D"
"20153","03214841",25,8,"1",.,"A",10,"E","190","D"
"20153","03214851",13,0,"1",1,"D",.,"H",,"A"
"20153","03214851",13,1,"1",.,"A",35,"E","100","D"
"20153","03214851",13,2,"1",.,"A",7,"E","110","D"
"20153","03214851",13,3,"1",.,"A",32,"E","120","D"
"20153","03214851",13,4,"1",.,"A",107,"E","130","D"
"20153","03214851",13,5,"1",.,"A",8,"E","140","D"
"20153","03214851",13,6,"1",.,"A",228,"E","150","D"
"20153","03214851",13,7,"1",.,"A",4,"E","170","D"
"20153","03214851",13,8,"1",.,"A",23,"E","200","D"
"20153","03214851",13,9,"1",.,"A",50,"E","210","D"
"20153","03214851",13,10,"1",.,"A",6,"E","220","D"
"20153","03214871",22,0,"1",1,"D",.,"H",,"A"
"20153","03214871",22,1,"1",.,"A",278,"E","100","D"
"20153","03214871",22,2,"1",.,"A",76,"E","110","D"
"20153","03214871",22,3,"1",.,"A",120,"E","120","D"
"20153","03214871",22,4,"1",.,"A",884,"E","130","D"
"20153","03214871",22,5,"1",.,"A",19,"E","140","D"
"20153","03214871",22,6,"1",.,"A",1378,"E","150","D"
"20153","03214871",22,7,"1",.,"A",17,"E","160","D"
"20153","03214871",22,8,"1",.,"A",22,"E","170","D"
"20153","03214871",22,9,"1",.,"A",133,"E","190","D"
"20153","03214871",22,10,"1",.,"A",146,"E","200","D"
"20153","03214871",22,11,"1",.,"A",349,"E","210","D"
"20153","03214871",22,12,"1",.,"A",78,"E","220","D"
"20153","03215031",46,0,"1",1,"D",.,"H",,"A"
"20153","03215031",46,1,"1",.,"A",637,"E","100","D"
"20153","03215031",46,2,"1",.,"A",163,"E","110","D"
"20153","03215101",23,0,"1",3,"D",.,"H",,"A"
"20153","03215101",23,1,"1",.,"A",120,"E","100","D"
"20153","03215101",23,2,"1",.,"A",30,"E","110","D"
"20153","03215251",26,0,"1",2,"D",.,"H",,"A"
"20153","03215251",26,1,"1",.,"A",125,"E","100","D"
"20153","03215251",26,2,"1",.,"A",24,"E","110","D"
"20153","03215251",26,3,"1",.,"A",111,"E","120","D"
"20153","03215251",26,4,"1",.,"A",367,"E","130","D"
"20153","03215251",26,5,"1",.,"A",30,"E","140","D"
"20153","03215251",26,6,"1",.,"A",778,"E","150","D"
"20153","03215251",26,7,"1",.,"A",2,"E","160","D"
"20153","03215251",26,8,"1",.,"A",16,"E","170","D"
"20153","03215251",26,9,"1",.,"A",80,"E","200","D"
"20153","03215251",26,10,"1",.,"A",145,"E","210","D"
"20153","03215251",26,11,"1",.,"A",22,"E","220","D"
"20153","03215341",23,0,"1",1,"D",.,"H",,"A"
"20153","03215341",23,1,"1",.,"A",3,"E","200","D"
"20153","03215341",23,2,"1",.,"A",3,"E","210","D"
"20153","03215341",23,3,"1",.,"A",4,"E","220","D"
"20153","03215351",21,0,"1",1,"D",.,"H",,"A"
"20153","03215351",21,1,"1",.,"A",32,"E","100","D"
"20153","03215351",21,2,"1",.,"A",8,"E","110","D"
"20153","03215551",34,0,"1",2,"D",.,"H",,"A"
"20153","03215551",34,1,"1",.,"A",199,"E","100","D"
"20153","03215551",34,2,"1",.,"A",55,"E","110","D"
"20153","03215551",34,3,"1",.,"A",86,"E","120","D"
"20153","03215551",34,4,"1",.,"A",635,"E","130","D"
"20153","03215551",34,5,"1",.,"A",10,"E","140","D"
"20153","03215551",34,6,"1",.,"A",989,"E","150","D"
"20153","03215551",34,7,"1",.,"A",15,"E","160","D"
"20153","03215551",34,8,"1",.,"A",16,"E","170","D"
"20153","03215551",34,9,"1",.,"A",95,"E","190","D"
"20153","03216021",22,0,"1",2,"D",.,"H",,"A"
"20153","03216021",22,1,"1",.,"A",194,"E","100","D"
"20153","03216021",22,2,"1",.,"A",54,"E","110","D"
"20153","03216021",22,3,"1",.,"A",102,"E","120","D"
"20153","03216021",22,4,"1",.,"A",440,"E","130","D"
"20153","03216021",22,5,"1",.,"A",14,"E","140","D"
"20153","03216021",22,6,"1",.,"A",514,"E","150","D"
"20153","03216021",22,7,"1",.,"A",110,"E","170","D"
"20153","03216021",22,8,"1",.,"A",72,"E","190","D"
"20153","03227211",37,0,"1",1,"D",.,"H",,"A"
"20153","03227211",37,1,"1",.,"A",33,"E","100","D"
"20153","03227211",37,2,"1",.,"A",6,"E","110","D"
"20153","03227211",37,3,"1",.,"A",30,"E","120","D"
"20153","03227211",37,4,"1",.,"A",101,"E","130","D"
"20153","03227211",37,5,"1",.,"A",8,"E","140","D"
"20153","03227211",37,6,"1",.,"A",218,"E","150","D"
"20153","03227211",37,7,"1",.,"A",4,"E","170","D"
"20153","03227661",37,0,"1",3,"D",.,"H",,"A"
"20153","03227661",37,1,"1",.,"A",13,"E","100","D"
"20153","03227661",37,2,"1",.,"A",5,"E","110","D"
"20153","03227661",37,3,"1",.,"A",57,"E","130","D"
"20153","03227941",46,0,"1",2,"D",.,"H",,"A"
"20153","03227941",46,1,"1",.,"A",59,"E","100","D"
"20153","03227941",46,2,"1",.,"A",19,"E","110","D"
"20153","03227941",46,3,"1",.,"A",31,"E","200","D"
"20153","03227941",46,4,"1",.,"A",75,"E","210","D"
"20153","03227941",46,5,"1",.,"A",16,"E","220","D"
"20153","03228131",12,0,"1",4,"D",.,"H",,"A"
"20153","03228131",12,1,"1",.,"A",207,"E","100","D"
"20153","03228131",12,2,"1",.,"A",93,"E","110","D"
"20153","03228421",55,0,"1",4,"D",.,"H",,"A"
"20153","03228421",55,1,"1",.,"A",40,"E","100","D"
"20153","03228421",55,2,"1",.,"A",10,"E","110","D"
"20153","03228481",22,0,"1",1,"D",.,"H",,"A"
"20153","03228481",22,1,"1",.,"A",649,"E","100","D"
"20153","03228481",22,2,"1",.,"A",181,"E","110","D"
"20153","03228481",22,3,"1",.,"A",345,"E","120","D"
"20153","03228481",22,4,"1",.,"A",1467,"E","130","D"
"20153","03228481",22,5,"1",.,"A",47,"E","140","D"
"20153","03228481",22,6,"1",.,"A",1701,"E","150","D"
"20153","03228481",22,7,"1",.,"A",367,"E","170","D"
"20153","03228481",22,8,"1",.,"A",243,"E","190","D"
"20153","03228962",14,0,"1",2,"D",.,"H",,"A"
"20153","03228962",14,1,"1",.,"A",41,"E","200","D"
"20153","03228962",14,2,"1",.,"A",84,"E","210","D"
"20153","03229831",22,0,"1",1,"D",.,"H",,"A"
"20153","03229831",22,1,"1",.,"A",45,"E","200","D"
"20153","03229831",22,2,"1",.,"A",63,"E","210","D"
"20153","03229831",22,3,"1",.,"A",92,"E","220","D"
"20153","03230171",24,0,"1",2,"D",.,"H",,"A"
"20153","03230171",24,1,"1",.,"A",243,"E","100","D"
"20153","03230171",24,2,"1",.,"A",65,"E","110","D"
"20153","03230171",24,3,"1",.,"A",103,"E","120","D"
"20153","03230171",24,4,"1",.,"A",755,"E","130","D"
"20153","03230171",24,5,"1",.,"A",11,"E","140","D"
"20153","03230171",24,6,"1",.,"A",1177,"E","150","D"
"20153","03230171",24,7,"1",.,"A",14,"E","160","D"
"20153","03230171",24,8,"1",.,"A",19,"E","170","D"
"20153","03230171",24,9,"1",.,"A",113,"E","190","D"
"20153","03230361",18,0,"1",3,"D",.,"H",,"A"
"20153","03230361",18,1,"1",.,"A",66,"E","100","D"
"20153","03230361",18,2,"1",.,"A",15,"E","110","D"
"20153","03230361",18,3,"1",.,"A",36,"E","120","D"
"20153","03230361",18,4,"1",.,"A",132,"E","130","D"
"20153","03230361",18,5,"1",.,"A",3,"E","140","D"
"20153","03230361",18,6,"1",.,"A",282,"E","150","D"
"20153","03230361",18,7,"1",.,"A",32,"E","160","D"
"20153","03230361",18,8,"1",.,"A",34,"E","190","D"
"20153","03231011",19,0,"1",1,"D",.,"H",,"A"
"20153","03231011",19,1,"1",.,"A",9,"E","120","D"
"20153","03231011",19,2,"1",.,"A",31,"E","150","D"
"20153","03231011",19,3,"1",.,"A",6,"E","170","D"
"20153","03231011",19,4,"1",.,"A",4,"E","190","D"
"20153","03231711",32,0,"1",1,"D",.,"H",,"A"
"20153","03231711",32,1,"1",.,"A",47,"E","100","D"
"20153","03231711",32,2,"1",.,"A",13,"E","110","D"
"20153","03231711",32,3,"1",.,"A",20,"E","120","D"
"20153","03231711",32,4,"1",.,"A",151,"E","130","D"
"20153","03231711",32,5,"1",.,"A",2,"E","140","D"
"20153","03231711",32,6,"1",.,"A",240,"E","150","D"
"20153","03231711",32,7,"1",.,"A",2,"E","160","D"
"20153","03231711",32,8,"1",.,"A",3,"E","170","D"
"20153","03231711",32,9,"1",.,"A",22,"E","190","D"
"20153","03232051",35,0,"1",2,"D",.,"H",,"A"
"20153","03232051",35,1,"1",.,"A",652,"E","100","D"
"20153","03232051",35,2,"1",.,"A",170,"E","110","D"
"20153","03232051",35,3,"1",.,"A",272,"E","120","D"
"20153","03232051",35,4,"1",.,"A",950,"E","130","D"
"20153","03232051",35,5,"1",.,"A",25,"E","140","D"
"20153","03232051",35,6,"1",.,"A",1481,"E","150","D"
"20153","03232051",35,7,"1",.,"A",194,"E","160","D"
"20153","03232051",35,8,"1",.,"A",248,"E","170","D"
"20153","03232051",35,9,"1",.,"A",108,"E","190","D"
"20153","03232101",26,0,"1",1,"D",.,"H",,"A"
"20153","03232101",26,1,"1",.,"A",350,"E","100","D"
"20153","03232101",26,2,"1",.,"A",97,"E","110","D"
"20153","03232101",26,3,"1",.,"A",152,"E","120","D"
"20153","03232101",26,4,"1",.,"A",17,"E","140","D"
"20153","03232101",26,5,"1",.,"A",1739,"E","150","D"
"20153","03232101",26,6,"1",.,"A",21,"E","160","D"
"20153","03232101",26,7,"1",.,"A",28,"E","170","D"
"20153","03232101",26,8,"1",.,"A",167,"E","190","D"
"20153","03232101",26,9,"1",.,"A",191,"E","200","D"
"20153","03232101",26,10,"1",.,"A",440,"E","210","D"
"20153","03232101",26,11,"1",.,"A",98,"E","220","D"
"20153","03232111",11,0,"1",2,"D",.,"H",,"A"
"20153","03232111",11,1,"1",.,"A",17,"E","200","D"
"20153","03232111",11,2,"1",.,"A",33,"E","210","D"
"20153","03232241",16,0,"1",1,"D",.,"H",,"A"
"20153","03232241",16,1,"1",.,"A",66,"E","100","D"
"20153","03232241",16,2,"1",.,"A",17,"E","110","D"
"20153","03232241",16,3,"1",.,"A",15,"E","200","D"
"20153","03232241",16,4,"1",.,"A",40,"E","210","D"
"20153","03232241",16,5,"1",.,"A",62,"E","220","D"
"20153","03232421",23,0,"1",1,"D",.,"H",,"A"
"20153","03232421",23,1,"1",.,"A",130,"E","100","D"
"20153","03232421",23,2,"1",.,"A",33,"E","110","D"
"20153","03232421",23,3,"1",.,"A",52,"E","120","D"
